productivity,io_density,entry_rate,found_prob,seed,firms_500,emp_rate_500,com_vac_500,com_rent_500,pop_500,firms_1000,emp_rate_1000,com_vac_1000,com_rent_1000,pop_1000,feasible
9.0,0.6,4.0,0.005,77,110,0.2854947756607253,0.7132579650565262,2.7360858876549417,3254,113,0.25920245398773006,0.6808951512639867,2.575238186535442,3260,true
4.0,0.8,4.0,0.005,77,163,0.2733644859813084,0.6568213783403657,2.554867248965774,2996,102,0.23150249659555153,0.7194552529182879,1.6069804319479482,2203,true
5.5,0.8,4.0,0.005,77,134,0.30158730158730157,0.6698427822772749,2.3842208068067383,3024,94,0.24146981627296588,0.7030446816923686,1.9094319064628613,2667,true
7.0,0.8,4.0,0.005,77,113,0.2983178853415723,0.7334700153767298,2.5941114353752983,2913,96,0.27066335579992906,0.7084367245657568,2.0439302618734168,2819,true
9.0,0.8,4.0,0.005,77,93,0.25833924769339955,0.7568,2.614213904354833,2818,73,0.22015209125475285,0.751113089937667,2.24193469657809,2630,true
4.0,0.2,1.0,0.01,77,122,0.38745063624396664,0.6337843736359668,2.4957160035901182,2279,61,0.40129449838187703,0.6861002488446498,1.4247190034705965,1236,true
5.5,0.2,1.0,0.01,77,117,0.39485559566787004,0.6581868640148011,2.4281013680762515,2216,75,0.39657631954350925,0.6898475269616958,1.5750355027943146,1402,true
7.0,0.2,1.0,0.01,77,107,0.3737796373779637,0.6654528903049614,2.2758455492265726,2151,69,0.42077922077922075,0.5953599454111225,1.8418609858356303,1540,true
9.0,0.2,1.0,0.01,77,106,0.384927797833935,0.6895064686152372,2.3578368192998123,2216,63,0.4024864024864025,0.7069498069498069,1.5468409097317732,1287,true
4.0,0.4,1.0,0.01,77,122,0.38745063624396664,0.6337843736359668,2.4957160035901182,2279,61,0.40129449838187703,0.6861002488446498,1.4247190034705965,1236,true
5.5,0.4,1.0,0.01,77,117,0.39485559566787004,0.6581868640148011,2.4281013680762515,2216,75,0.39657631954350925,0.6898475269616958,1.5750355027943146,1402,true
7.0,0.4,1.0,0.01,77,107,0.3737796373779637,0.6654528903049614,2.2758455492265726,2151,69,0.42077922077922075,0.5953599454111225,1.8418609858356303,1540,true
9.0,0.4,1.0,0.01,77,106,0.384927797833935,0.6895064686152372,2.3578368192998123,2216,63,0.4024864024864025,0.7069498069498069,1.5468409097317732,1287,true
4.0,0.6,1.0,0.01,77,159,0.3077279037482647,0.7050161067648413,2.159297209403304,2161,91,0.2719665271966527,0.769876148621654,1.613061028329211,1434,true
5.5,0.6,1.0,0.01,77,125,0.289086859688196,0.7496409765438009,1.9014597380986134,2245,100,0.2930045871559633,0.7555735711390352,1.7091277478116904,1744,true
7.0,0.6,1.0,0.01,77,133,0.32833261894556365,0.733862959285005,2.2733684371603724,2333,116,0.31772090777402223,0.7275374376039934,2.067007764028678,2071,true
9.0,0.6,1.0,0.01,77,102,0.3117283950617284,0.7768721344880285,2.4641290689485236,2268,99,0.33094897472579876,0.743861134631668,2.0289327904216754,2097,true
4.0,0.8,1.0,0.01,77,148,0.2850423330197554,0.7241867043847242,2.1313129880722945,2126,116,0.3022959183673469,0.7618858954041204,1.4965262795108742,1568,true
5.5,0.8,1.0,0.01,77,139,0.30828779599271405,0.7271400778210116,2.2588970439259084,2196,108,0.2945326278659612,0.7694859038142621,1.746675525784811,1701,true
7.0,0.8,1.0,0.01,77,125,0.3029731005191128,0.7659898477157361,2.1083164583942584,2119,138,0.3175783324482209,0.7484062898427539,1.7651664533175415,1883,true
9.0,0.8,1.0,0.01,77,116,0.3075829383886256,0.788604898828541,2.471044563698481,2110,104,0.29490351311232066,0.7646282446106467,2.164000067728308,2021,true
4.0,0.2,2.0,0.01,77,141,0.3685897435897436,0.5857962064402293,2.8231536369137404,2808,78,0.4284919309961046,0.5854378484749098,1.75945604593327,1797,true
5.5,0.2,2.0,0.01,77,138,0.37012012012012013,0.6064063185607723,2.8753988381620044,2664,76,0.38362068965517243,0.6001304631441617,1.749187234535519,1856,true
7.0,0.2,2.0,0.01,77,125,0.375,0.630584983878397,2.6669629077433625,2520,74,0.3929193267556587,0.603424178895877,1.6854185218455007,1723,true
9.0,0.2,2.0,0.01,77,114,0.3298804780876494,0.6557530402245089,2.831122886315379,2510,74,0.3785103785103785,0.6444362564480471,1.7566322713206137,1638,true
4.0,0.4,2.0,0.01,77,141,0.3685897435897436,0.5857962064402293,2.8231536369137404,2808,78,0.4284919309961046,0.5854378484749098,1.75945604593327,1797,true
5.5,0.4,2.0,0.01,77,138,0.37012012012012013,0.6064063185607723,2.8753988381620044,2664,76,0.38362068965517243,0.6001304631441617,1.749187234535519,1856,true
7.0,0.4,2.0,0.01,77,125,0.375,0.630584983878397,2.6669629077433625,2520,74,0.3929193267556587,0.603424178895877,1.6854185218455007,1723,true
9.0,0.4,2.0,0.01,77,114,0.3298804780876494,0.6557530402245089,2.831122886315379,2510,74,0.3785103785103785,0.6444362564480471,1.7566322713206137,1638,true
4.0,0.6,2.0,0.01,77,212,0.31103074141048825,0.6370826010544816,2.092019212480247,2765,119,0.2605827377680044,0.7292432035268185,1.6525697695905155,1819,true
5.5,0.6,2.0,0.01,77,137,0.29313476207773337,0.7006427915518825,2.2568700855162502,2753,149,0.2809439002671416,0.6945288753799392,1.829125070891435,2246,true
7.0,0.6,2.0,0.01,77,135,0.30627871362940273,0.7024914509037616,2.622916643654124,2612,152,0.3320031923383879,0.6719118804091266,1.7987580297218102,2506,true
9.0,0.6,2.0,0.01,77,130,0.2922222222222222,0.7380352644836272,2.6206238159315633,2700,162,0.3133093525179856,0.6921202274573518,2.3128162724300267,2780,true
4.0,0.8,2.0,0.01,77,200,0.27111613876319757,0.6639418710263397,2.2137801559250905,2652,134,0.2650273224043716,0.7339137017411053,1.456045863860607,1830,true
5.5,0.8,2.0,0.01,77,176,0.3097211755840241,0.6819703491152559,2.3979160230637744,2654,151,0.2542158516020236,0.7151873767258383,1.7081934075445186,2372,true
7.0,0.8,2.0,0.01,77,142,0.29791132282887506,0.7202729044834308,2.366846794840107,2729,154,0.3125725338491296,0.7029940119760479,1.9696579170867006,2585,true
9.0,0.8,2.0,0.01,77,109,0.2996331023236853,0.7627471383975026,2.3681892422782913,2453,151,0.2804308797127469,0.7101806239737274,2.331077993591361,2785,true
4.0,0.2,4.0,0.01,77,165,0.38887373875102266,0.48894154818325436,3.125465970387275,3667,111,0.3920770085153647,0.4937669376693767,1.9188384256197375,2701,true
5.5,0.2,4.0,0.01,77,163,0.3639018691588785,0.5286624203821656,3.2430690509518625,3424,117,0.4,0.4947765525246663,2.1896785508405316,2550,true
7.0,0.2,4.0,0.01,77,146,0.3489583333333333,0.5575650639611822,3.0246244306348284,3264,109,0.40146548399537213,0.46356275303643724,2.322372965859811,2593,true
9.0,0.2,4.0,0.01,77,153,0.3375736891095253,0.5788043478260869,2.937114035021588,3223,109,0.38945147679324893,0.5220657276995305,1.9553016165874402,2370,true
4.0,0.4,4.0,0.01,77,165,0.38887373875102266,0.48894154818325436,3.125465970387275,3667,111,0.3920770085153647,0.4937669376693767,1.9188384256197375,2701,true
5.5,0.4,4.0,0.01,77,163,0.3639018691588785,0.5286624203821656,3.2430690509518625,3424,117,0.4,0.4947765525246663,2.1896785508405316,2550,true
7.0,0.4,4.0,0.01,77,146,0.3489583333333333,0.5575650639611822,3.0246244306348284,3264,109,0.40146548399537213,0.46356275303643724,2.322372965859811,2593,true
9.0,0.4,4.0,0.01,77,153,0.3375736891095253,0.5788043478260869,2.937114035021588,3223,109,0.38945147679324893,0.5220657276995305,1.9553016165874402,2370,true
4.0,0.6,4.0,0.01,77,245,0.30076249646992376,0.5674204355108877,2.573547580558168,3541,235,0.26490897677338354,0.5858945325137496,1.982681135726495,3186,true
5.5,0.6,4.0,0.01,77,228,0.3074333800841515,0.582995951417004,2.7074689747478344,3565,243,0.2727272727272727,0.5618434429007116,2.2603817921678835,3762,true
7.0,0.6,4.0,0.01,77,181,0.2911280846063455,0.6182648401826484,3.015640571638643,3404,224,0.29410088344257623,0.597667638483965,2.4632218751272337,3509,true
9.0,0.6,4.0,0.01,77,175,0.29256198347107437,0.6677725118483412,2.756112302408278,3630,230,0.26480420248328557,0.5864494631617919,2.8634356493291926,4188,true
4.0,0.8,4.0,0.01,77,270,0.3169352558665536,0.5490533562822719,2.592116169227186,3537,264,0.23770491803278687,0.5980327868852459,1.8642016956423515,3416,true
5.5,0.8,4.0,0.01,77,252,0.31637293916998294,0.5965703971119134,2.4042516249568995,3518,226,0.26159301691216585,0.6152227288670642,1.8761019607801768,3666,true
7.0,0.8,4.0,0.01,77,195,0.26555429864253394,0.632026452527161,2.54048921246782,3536,231,0.26572528883183566,0.5843307943416758,2.1397922758069376,3895,true
9.0,0.8,4.0,0.01,77,182,0.2608825283243888,0.7006018054162487,2.5885069653180692,3354,215,0.2870229007633588,0.6073500967117988,2.5350774284276247,3930,true
4.0,0.2,1.0,0.02,77,120,0.36575342465753424,0.6791793976429507,2.0786346574561017,2190,61,0.3384491114701131,0.738176314793795,1.5850493374394876,1238,true
5.5,0.2,1.0,0.02,77,131,0.3866943866943867,0.6210065645514223,2.5020499951778574,2405,78,0.4479638009049774,0.6052278820375335,1.696697979763344,1547,true
7.0,0.2,1.0,0.02,77,136,0.39730785931393836,0.6671315667131567,2.504864116404695,2303,65,0.38344226579520696,0.6844262295081968,1.6982640994887128,1377,true
9.0,0.2,1.0,0.02,77,141,0.38816067653276953,0.6727188081936686,2.3517263145731664,2365,90,0.3955321944809461,0.6774668630338734,1.7032043533758519,1522,true
4.0,0.4,1.0,0.02,77,120,0.36575342465753424,0.6791793976429507,2.0786346574561017,2190,61,0.3384491114701131,0.738176314793795,1.5850493374394876,1238,true
5.5,0.4,1.0,0.02,77,131,0.3866943866943867,0.6210065645514223,2.5020499951778574,2405,78,0.4479638009049774,0.6052278820375335,1.696697979763344,1547,true
7.0,0.4,1.0,0.02,77,136,0.39730785931393836,0.6671315667131567,2.504864116404695,2303,65,0.38344226579520696,0.6844262295081968,1.6982640994887128,1377,true
9.0,0.4,1.0,0.02,77,141,0.38816067653276953,0.6727188081936686,2.3517263145731664,2365,90,0.3955321944809461,0.6774668630338734,1.7032043533758519,1522,true
4.0,0.6,1.0,0.02,77,211,0.3036013400335008,0.6736020806241872,1.9732250358012715,2388,163,0.3071266968325792,0.7084398976982097,1.7207996359753854,1768,true
5.5,0.6,1.0,0.02,77,193,0.3198981756470089,0.6966343937298294,2.283350954944674,2357,160,0.3133147113594041,0.6944235116804823,1.9237920415702847,2148,true
7.0,0.6,1.0,0.02,77,169,0.3708609271523179,0.6929906542056075,2.4138514895947356,2416,169,0.3045512547851978,0.6984807167900273,1.714703805372088,2351,true
9.0,0.6,1.0,0.02,77,173,0.337344398340249,0.7417635658914729,2.308816269735784,2410,178,0.33997608609007574,0.6852669610598153,2.0726057083320883,2509,true
4.0,0.8,1.0,0.02,77,212,0.2729229444683599,0.6741472172351886,2.1978102827513752,2323,156,0.32244404113732605,0.7163443306788017,1.5636435331325151,1653,true
5.5,0.8,1.0,0.02,77,200,0.3439282803585982,0.7006993006993008,2.124129049208663,2454,188,0.28741496598639454,0.7017208413001912,1.902620801730405,2352,true
7.0,0.8,1.0,0.02,77,188,0.32016806722689073,0.7150459603289792,2.2668593975598843,2380,208,0.30012505210504375,0.6914263137099961,1.8801867374228949,2399,true
9.0,0.8,1.0,0.02,77,179,0.3249691484985603,0.7362962962962963,2.284482128485528,2431,181,0.3003194888178914,0.7131181038005722,2.243986155026068,2504,true
4.0,0.2,2.0,0.02,77,162,0.41399517407790415,0.5401310401310402,2.9404187385697433,2901,108,0.4182879377431907,0.5495793269230769,1.828055355509494,2056,true
5.5,0.2,2.0,0.02,77,160,0.39222492190211733,0.5932346723044397,2.5903448585678075,2881,113,0.4443935926773455,0.5007368110816387,2.111018512976238,2185,true
7.0,0.2,2.0,0.02,77,168,0.3877917414721723,0.5940285204991087,2.887955366745981,2785,99,0.41133263378803775,0.5956953642384106,1.8098125610205493,1906,true
9.0,0.2,2.0,0.02,77,151,0.3602326426753908,0.6282460136674259,2.6182143646289036,2751,85,0.35498960498960497,0.6138369219908224,1.8478688737393856,1924,true
4.0,0.4,2.0,0.02,77,162,0.41399517407790415,0.5401310401310402,2.9404187385697433,2901,108,0.4182879377431907,0.5495793269230769,1.828055355509494,2056,true
5.5,0.4,2.0,0.02,77,160,0.39222492190211733,0.5932346723044397,2.5903448585678075,2881,113,0.4443935926773455,0.5007368110816387,2.111018512976238,2185,true
7.0,0.4,2.0,0.02,77,168,0.3877917414721723,0.5940285204991087,2.887955366745981,2785,99,0.41133263378803775,0.5956953642384106,1.8098125610205493,1906,true
9.0,0.4,2.0,0.02,77,151,0.3602326426753908,0.6282460136674259,2.6182143646289036,2751,85,0.35498960498960497,0.6138369219908224,1.8478688737393856,1924,true
4.0,0.6,2.0,0.02,77,257,0.30017574692442883,0.6291278577476714,2.4815030021325963,2845,189,0.25460717749757517,0.6810493614083535,1.5817268557488717,2062,true
5.5,0.6,2.0,0.02,77,208,0.3212058212058212,0.6342984409799555,2.35134163227584,2886,212,0.2743396226415094,0.6339189673718179,2.180510043434249,2650,true
7.0,0.6,2.0,0.02,77,204,0.3263961151578217,0.6502955889040473,2.618397667771351,2883,265,0.2894485176920625,0.610806863818912,2.2627768477319883,3137,true
9.0,0.6,2.0,0.02,77,185,0.33539094650205764,0.6946601941747573,2.568894010994246,2916,227,0.2961841308298001,0.6390057361376673,2.445831119475136,3302,true
4.0,0.8,2.0,0.02,77,286,0.3103448275862069,0.6115233522479266,2.2715438174404636,2813,238,0.2576860841423948,0.6845301893533404,1.8909130129346992,2472,true
5.5,0.8,2.0,0.02,77,247,0.3313813296589735,0.627763041556145,2.1730195966382944,2903,240,0.2391304347826087,0.6560808372428726,1.700634623742982,2852,true
7.0,0.8,2.0,0.02,77,188,0.31685547545485754,0.6821378340365682,2.726992187966143,2913,274,0.28100470957613816,0.6316964285714286,2.0506224713301764,3185,true
9.0,0.8,2.0,0.02,77,221,0.32051282051282054,0.6858407079646017,2.485981892674803,2964,254,0.29982964224872233,0.6220973782771536,2.524206016245387,3522,true
4.0,0.2,4.0,0.02,77,198,0.36649214659685864,0.4796500570559148,3.1634971937362684,3629,141,0.41410732365845426,0.40525231719876414,2.4528041422835196,2963,true
5.5,0.2,4.0,0.02,77,234,0.38755602425520697,0.4535200311162972,3.3197210365085708,3793,160,0.42324786324786323,0.41782378187326435,2.4760738873380417,2925,true
7.0,0.2,4.0,0.02,77,205,0.37251655629139074,0.5101701951017019,3.302743910687208,3624,174,0.39104477611940297,0.4377564979480164,2.4246912345689453,3015,true
9.0,0.2,4.0,0.02,77,190,0.3474838346921563,0.559051724137931,2.907290658508223,3557,110,0.34429257480605835,0.5401273885350318,1.9726166765085669,2707,true
4.0,0.4,4.0,0.02,77,198,0.36649214659685864,0.4796500570559148,3.1634971937362684,3629,141,0.41410732365845426,0.40525231719876414,2.4528041422835196,2963,true
5.5,0.4,4.0,0.02,77,234,0.38755602425520697,0.4535200311162972,3.3197210365085708,3793,160,0.42324786324786323,0.41782378187326435,2.4760738873380417,2925,true
7.0,0.4,4.0,0.02,77,205,0.37251655629139074,0.5101701951017019,3.302743910687208,3624,174,0.39104477611940297,0.4377564979480164,2.4246912345689453,3015,true
9.0,0.4,4.0,0.02,77,190,0.3474838346921563,0.559051724137931,2.907290658508223,3557,110,0.34429257480605835,0.5401273885350318,1.9726166765085669,2707,true
4.0,0.6,4.0,0.02,77,376,0.32857883817427386,0.5036864571206829,2.719578427063658,3856,357,0.2630995286942057,0.5512555391432792,2.097302921868582,3607,true
5.5,0.6,4.0,0.02,77,296,0.3066013408973698,0.5499587118084228,2.6643668757018464,3878,380,0.30285175583313695,0.4911846582121868,2.501586980485235,4243,true
7.0,0.6,4.0,0.02,77,251,0.32818134981968056,0.5639686684073107,3.0755100003718496,3882,413,0.27824443511129776,0.46573604060913704,3.011076281676012,4762,true
9.0,0.6,4.0,0.02,77,277,0.314256515074093,0.5904499540863177,3.2861753842142902,3914,420,0.28104575163398693,0.5068627450980392,2.852904087998492,5049,true
4.0,0.8,4.0,0.02,77,389,0.3236932873441231,0.5126582278481012,2.501962757826718,3769,418,0.26480836236933797,0.5078901227352426,2.003353521824019,4018,true
5.5,0.8,4.0,0.02,77,316,0.3198617388992289,0.5582874099194574,2.8008041690736336,3761,402,0.2660805182785747,0.5073322932917317,2.36773191191568,4322,true
7.0,0.8,4.0,0.02,77,305,0.32814890362060173,0.5757843570481661,3.0218004899364814,3922,426,0.2881773399014778,0.5053071727243487,2.3109188070685396,4872,true
9.0,0.8,4.0,0.02,77,266,0.30362694300518134,0.614502065167508,2.725753714374802,3860,407,0.26737314041165683,0.5124831309041835,2.717169971458993,4907,true
