productivity,initial_hire,solo_found_prob,goods_tc,bid_share,grid_min_res_occ,sold_out_premium,pop_growth,mean_emp,grid_expanded,firm_growth,score
6.9398,6,0.014707,0.19246,0.1097,0.5421,0.8197,2.19,0.61,false,true,3.862
6.2895,3,0.004175,0.02177,0.1303,0.6664,0.4103,0.835,0.694,false,true,3.014
6.6696,8,0.011834,0.09956,0.1469,0.5193,0.6032,0.958,0.652,false,false,2.024
7.3628,6,0.006982,0.04903,0.1398,0.6062,0.6316,0.952,0.681,false,true,3.077
6.4667,5,0.009793,0.04244,0.1778,0.8802,0.5648,1.39,0.672,false,false,2.387
5.9712,8,0.018958,0.02633,0.0587,0.7492,0.9311,1.182,0.629,false,true,3.144
4.3479,7,0.011539,0.12383,0.1361,0.7577,0.913,1.108,0.584,false,false,1.999
3.3707,7,0.004564,0.10502,0.1428,0.8141,0.526,1.11,0.533,false,false,1.898
4.6383,3,0.005208,0.02831,0.1961,0.8187,0.3114,0.923,0.623,false,false,1.939
5.2183,7,0.021679,0.05313,0.1811,0.8184,0.8955,1.136,0.639,false,false,2.13
3.5022,7,0.003094,0.02046,0.1682,0.8468,0.6894,1.138,0.559,false,false,1.972
6.2566,3,0.022276,0.12195,0.1759,0.771,0.6452,1.466,0.556,false,true,3.211
3.4688,5,0.012917,0.11014,0.0689,0.59,0.5301,0.944,0.632,false,false,1.972
6.446,8,0.020157,0.14983,0.1863,0.7299,0.5488,2.39,0.559,false,true,3.909
7.7947,8,0.008148,0.08039,0.1221,0.7128,0.4816,1.22,0.598,false,true,3.111
7.5693,3,0.005402,0.03027,0.1387,0.7603,0.6058,0.966,0.587,false,false,1.899
4.7101,4,0.005075,0.05002,0.1445,0.8035,0.6225,0.811,0.681,false,false,1.971
4.2308,6,0.013767,0.04839,0.0744,0.6888,0.3239,1.206,0.695,false,false,2.293
7.1216,5,0.009604,0.09103,0.069,0.6387,0.7774,0.982,0.647,false,true,3.031
7.3646,6,0.003261,0.17367,0.0537,0.7724,0.5037,1.149,0.749,false,true,3.361
5.6821,8,0.024376,0.18856,0.1875,0.5034,0.6051,1.482,0.607,false,true,3.326
5.2508,6,0.010517,0.05811,0.1474,0.6287,0.3275,0.807,0.701,false,true,3.008
3.4804,3,0.02625,0.04464,0.1352,0.5931,0.4701,1.122,0.701,false,false,2.244
3.1089,3,0.007262,0.02086,0.1546,0.6777,0.3366,1.074,0.537,false,false,1.879
4.6269,8,0.004544,0.09723,0.1373,0.7694,0.2526,1.023,0.679,false,true,3.125
5.6527,5,0.018777,0.18748,0.0654,0.8952,0.7982,1.59,0.696,false,true,3.585
4.5433,7,0.009111,0.06653,0.1342,0.6781,0.6469,1.308,0.663,false,true,3.306
3.5103,6,0.006338,0.0245,0.0651,0.6688,0.6328,1.493,0.558,false,false,2.237
3.8617,3,0.004323,0.03661,0.1237,0.5571,0.7961,1.258,0.628,false,true,3.199
3.7887,5,0.005502,0.04274,0.0801,0.5151,0.5742,1.394,0.729,false,false,2.503
6.0068,3,0.003577,0.04711,0.1716,0.7512,0.7798,0.472,0.693,false,true,2.74
5.4446,4,0.02485,0.02489,0.151,0.7545,0.4548,1.548,0.627,false,true,3.415
5.8356,6,0.004081,0.06442,0.114,0.8343,0.7851,0.886,0.664,false,true,2.992
6.9309,6,0.015589,0.04668,0.1414,0.5653,0.4184,1.179,0.665,false,true,3.214
5.8834,8,0.006326,0.13395,0.0558,0.6681,0.9327,1.483,0.722,false,true,3.556
3.1145,7,0.015651,0.04137,0.138,0.5157,0.7508,0.886,0.561,false,false,1.787
4.3171,8,0.003344,0.08057,0.0995,0.6567,0.481,1.344,0.655,false,true,3.319
7.4869,8,0.008383,0.06572,0.1033,0.6848,0.9407,1.446,0.671,false,true,3.427
4.2575,3,0.004193,0.02266,0.1737,0.6962,0.5225,1.691,0.62,false,true,3.508
7.907,5,0.003653,0.02537,0.1782,0.5141,0.936,0.868,0.573,false,true,2.798
4.7365,8,0.004558,0.14482,0.0874,0.6269,0.53,1.082,0.617,false,false,2.046
4.3694,7,0.021594,0.06247,0.0719,0.7489,0.4624,1.432,0.679,false,true,3.433
5.2752,3,0.007489,0.0461,0.1294,0.5835,0.7014,0.62,0.677,false,false,1.818
5.4591,5,0.020519,0.05601,0.1338,0.8595,0.3371,1.13,0.605,false,true,3.057
3.0632,8,0.010114,0.14362,0.1322,0.8689,0.7193,0.971,0.5,false,false,1.728
3.1345,7,0.014769,0.10982,0.0649,0.8654,0.9721,1.064,0.588,false,false,1.975
5.2406,6,0.029274,0.02858,0.0936,0.8363,0.7362,2.338,0.619,false,true,3.992
4.3625,7,0.012602,0.11491,0.1617,0.8432,0.6727,0.844,0.684,false,false,2.002
3.7469,7,0.01417,0.0238,0.053,0.8696,0.936,0.959,0.678,false,true,3.076
6.548,7,0.003294,0.02568,0.1785,0.8951,0.4297,1.063,0.606,false,false,2.009
6.7623,7,0.018151,0.14734,0.0579,0.5576,0.9237,0.879,0.64,false,true,2.939
6.6394,5,0.004606,0.03314,0.1852,0.8938,0.4835,0.787,0.604,false,false,1.799
4.8681,6,0.003315,0.13341,0.0588,0.6295,0.7706,0.909,0.744,false,false,2.169
5.7761,4,0.003025,0.16817,0.1109,0.8746,0.7864,1.525,0.694,false,true,3.532
6.4973,6,0.006283,0.12939,0.1722,0.6441,0.2017,0.835,0.623,false,false,1.872
3.0521,3,0.003727,0.18888,0.1617,0.8758,0.2669,1.547,0.566,false,false,2.291
6.7955,4,0.00612,0.04886,0.198,0.8484,0.4521,0.829,0.604,false,false,1.83
6.6981,8,0.009103,0.13627,0.1224,0.5746,0.6303,2.089,0.642,false,true,3.851
4.5565,4,0.004499,0.04008,0.1181,0.7595,0.8256,1.657,0.726,false,true,3.694
3.0819,4,0.003378,0.02715,0.0694,0.525,0.7401,1.342,0.677,false,false,2.36
6.7991,4,0.006223,0.0439,0.1821,0.8693,0.2301,0.897,0.663,false,false,1.999
3.4448,5,0.007461,0.1594,0.12,0.8061,0.2489,1.401,0.63,false,true,3.31
7.2604,8,0.01257,0.14984,0.1478,0.6546,0.6953,1.523,0.662,false,true,3.466
3.1976,3,0.023302,0.08342,0.0591,0.8449,0.9609,1.348,0.659,false,true,3.33
5.706,4,0.027499,0.04943,0.1852,0.6014,0.3433,0.724,0.599,false,true,2.742
6.5664,6,0.021098,0.02704,0.1649,0.5011,0.5659,1.53,0.702,false,true,3.551
3.1228,5,0.022685,0.09219,0.1385,0.8683,0.8978,1.181,0.549,false,false,1.984
3.1142,3,0.003084,0.16765,0.1135,0.5482,0.7988,1.018,0.614,false,false,1.992
5.8582,3,0.00722,0.02462,0.15,0.5529,0.8299,1.39,0.655,false,false,2.353
4.8786,5,0.029242,0.16071,0.0696,0.7611,0.4066,1.719,0.659,false,true,3.607
3.9038,5,0.004697,0.02938,0.1943,0.8184,0.3804,1.694,0.644,false,false,2.558
4.5409,6,0.010927,0.02053,0.1621,0.7351,0.2682,1.208,0.598,false,true,3.102
3.2559,6,0.021352,0.15955,0.1398,0.7383,0.823,1.253,0.563,false,false,2.066
6.1515,7,0.009573,0.0405,0.1478,0.5317,0.3108,1.188,0.674,false,true,3.239
3.5398,5,0.027169,0.04135,0.1233,0.8316,0.2095,1.313,0.688,false,false,2.36
7.1046,8,0.022223,0.04201,0.1088,0.5809,0.9714,2.539,0.668,false,true,4.24
7.9479,7,0.006143,0.07613,0.1046,0.69,0.5258,1.234,0.624,false,true,3.173
6.6807,3,0.015152,0.08631,0.1779,0.7849,0.6822,0.554,0.622,false,false,1.659
3.3088,8,0.003215,0.02612,0.1495,0.5694,0.7945,1.317,0.483,false,false,1.953
5.303,8,0.004295,0.16537,0.0877,0.7543,0.6333,1.13,0.603,false,true,3.054
7.3555,8,0.005893,0.05015,0.1046,0.6249,0.2401,0.992,0.615,false,true,2.974
6.0624,8,0.00785,0.09028,0.1772,0.8472,0.2166,1.034,0.627,false,true,3.03
4.4283,7,0.006456,0.02372,0.1135,0.6913,0.2676,0.894,0.673,false,false,2.017
3.4549,7,0.006638,0.03437,0.1556,0.603,0.6787,1.323,0.534,false,false,2.061
5.6069,6,0.004975,0.03964,0.1705,0.7296,0.9644,1.065,0.644,false,false,2.086
7.5846,8,0.01735,0.08172,0.0829,0.5184,0.3006,0.956,0.617,false,true,2.95
6.4065,4,0.00687,0.04372,0.1549,0.5897,0.8455,0.536,0.709,false,true,2.82
3.222,3,0.003556,0.0788,0.1784,0.5335,0.6968,1.147,0.6,false,false,2.06
4.2277,8,0.012202,0.07505,0.1429,0.7223,0.3689,1.687,0.631,false,true,3.527
6.5773,8,0.004834,0.0638,0.082,0.84,0.6144,0.942,0.791,false,true,3.287
7.1554,5,0.007579,0.03051,0.0501,0.772,0.6319,0.77,0.629,false,true,2.835
7.276,6,0.00569,0.06993,0.055,0.7455,0.7174,0.748,0.648,false,true,2.858
3.5914,8,0.016998,0.02538,0.144,0.6876,0.7925,1.373,0.52,false,false,2.069
6.03,8,0.020201,0.03156,0.124,0.5729,0.9774,2.669,0.615,false,true,4.231
3.4627,7,0.010038,0.09185,0.1114,0.7778,0.5631,1.129,0.534,false,false,1.914
7.2257,4,0.006418,0.19868,0.08,0.5975,0.6158,0.553,0.67,false,false,1.755
4.9138,4,0.005758,0.07553,0.1474,0.893,0.2785,0.982,0.655,false,false,2.047
7.1139,7,0.008396,0.02923,0.0651,0.5208,0.7367,1.353,0.639,false,true,3.293
3.5593,6,0.004349,0.02803,0.0527,0.8901,0.8654,1.006,0.545,false,false,1.845
6.6743,3,0.01733,0.0452,0.1696,0.7731,0.6292,0.723,0.684,false,true,2.91
4.1965,5,0.011619,0.07811,0.1273,0.5476,0.3799,1.247,0.611,false,false,2.158
6.8854,3,0.003253,0.05918,0.1641,0.5887,0.8696,1.021,0.637,false,false,2.041
3.9495,5,0.020511,0.05628,0.1062,0.5422,0.8304,1.802,0.734,false,true,3.82
6.1307,7,0.012411,0.03442,0.1412,0.7676,0.6304,1.339,0.605,false,true,3.215
6.6692,6,0.009579,0.10683,0.1121,0.7229,0.9699,1.834,0.624,false,false,2.623
4.882,4,0.006695,0.10636,0.0687,0.5121,0.9692,1.355,0.689,false,true,3.393
7.2358,3,0.022659,0.08398,0.1373,0.7571,0.5252,1.094,0.582,false,true,2.984
4.8073,5,0.006988,0.03473,0.1753,0.7368,0.7011,0.949,0.738,false,false,2.188
3.3565,6,0.021052,0.06728,0.0836,0.7099,0.3369,1.236,0.567,false,false,2.062
4.2522,3,0.005587,0.17774,0.0779,0.5346,0.4419,1.162,0.683,false,false,2.237
5.2031,7,0.006834,0.05626,0.1348,0.546,0.5246,0.823,0.619,false,true,2.855
4.3282,4,0.007422,0.15633,0.0925,0.7505,0.7168,1.222,0.752,false,true,3.421
7.466,6,0.017644,0.03036,0.0945,0.8577,0.7505,0.982,0.605,false,false,1.947
6.0283,6,0.010125,0.08651,0.091,0.7637,0.3295,0.474,0.676,false,false,1.708
4.4633,4,0.012355,0.03132,0.1319,0.816,0.4993,1.232,0.693,false,false,2.309
3.5989,6,0.004027,0.05104,0.1767,0.789,0.7885,1.043,0.583,false,false,1.948
4.0898,7,0.027664,0.04089,0.0515,0.6794,0.5526,1.329,0.692,false,true,3.381
6.7905,5,0.017417,0.02803,0.1688,0.7007,0.9235,0.823,0.653,false,true,2.924
3.8253,3,0.018502,0.09373,0.0783,0.5498,0.8552,2.943,0.671,false,true,4.55
7.5804,4,0.003851,0.05019,0.1859,0.7645,0.7764,0.631,0.642,false,true,2.757
7.353,5,0.012033,0.02923,0.0867,0.6771,0.7567,1.565,0.658,false,true,3.49
4.4279,5,0.007008,0.15505,0.0869,0.7154,0.6123,1.496,0.672,false,true,3.466
4.1539,5,0.00346,0.03877,0.1027,0.8018,0.505,1.164,0.701,false,false,2.275
6.9028,7,0.00763,0.04062,0.147,0.7278,0.2288,1.085,0.536,false,true,2.885
4.9914,5,0.007612,0.0344,0.0836,0.5085,0.8207,1.016,0.696,false,true,3.154
7.879,6,0.004865,0.02565,0.1544,0.8672,0.6874,0.549,0.64,false,false,1.692
3.4798,6,0.011578,0.03473,0.1031,0.5828,0.6823,0.93,0.601,false,false,1.9
3.4894,3,0.015958,0.05979,0.1093,0.6987,0.7426,1.188,0.66,false,false,2.211
6.5492,7,0.003368,0.14468,0.053,0.5956,0.6326,1.217,0.647,false,true,3.207
7.8921,3,0.010377,0.08423,0.0617,0.7995,0.3081,0.852,0.733,false,false,2.105
5.9447,7,0.028289,0.02766,0.0718,0.8166,0.9723,0.812,0.642,false,false,1.893
3.0186,5,0.008333,0.06449,0.1487,0.8962,0.5786,1.464,0.564,false,false,2.225
7.1222,4,0.008961,0.04524,0.065,0.6914,0.5649,0.625,0.612,false,false,1.693
6.7101,3,0.004051,0.03237,0.164,0.5867,0.4654,0.392,0.744,false,false,1.781
5.3906,8,0.02869,0.03319,0.0866,0.7559,0.3507,4.976,0.619,false,true,5.239
6.2648,7,0.008764,0.14383,0.0889,0.6118,0.4334,1.146,0.701,false,true,3.261
3.8691,6,0.012556,0.11187,0.0849,0.6175,0.398,1.382,0.641,false,true,3.318
7.4019,5,0.015128,0.10237,0.1876,0.7871,0.3481,0.805,0.663,false,false,1.929
4.134,7,0.003965,0.06071,0.1203,0.7857,0.4522,0.75,0.671,false,false,1.905
3.3623,8,0.021085,0.02259,0.119,0.848,0.5776,1.062,0.515,false,false,1.827
7.9052,8,0.024602,0.09252,0.1802,0.8206,0.82,2.166,0.599,false,true,3.822
4.0899,7,0.015592,0.03888,0.0582,0.5363,0.2984,1.975,0.665,false,true,3.812
7.41,5,0.00531,0.03201,0.08,0.6061,0.2431,1.106,0.72,false,true,3.269
4.1759,8,0.005086,0.02716,0.1959,0.7784,0.9353,1.274,0.559,false,true,3.074
6.5492,6,0.020697,0.02554,0.0928,0.5645,0.4399,0.736,0.725,false,false,2.001
6.8465,5,0.00337,0.06037,0.1853,0.7039,0.586,1.03,0.701,false,true,3.173
4.6495,7,0.01235,0.15753,0.0844,0.5273,0.409,0.827,0.724,false,true,3.067
7.9563,3,0.003688,0.04268,0.0939,0.763,0.918,0.289,0.593,false,false,1.404
6.3428,5,0.004649,0.03573,0.1229,0.7068,0.6873,1.014,0.7,false,true,3.161
6.5923,4,0.023945,0.06293,0.1178,0.7078,0.7236,1.617,0.649,false,true,3.511
3.096,4,0.012323,0.12145,0.1726,0.8126,0.9626,1.227,0.593,false,false,2.107
6.0441,5,0.003361,0.03038,0.1747,0.814,0.9156,0.5,0.639,false,false,1.653
6.1773,7,0.024523,0.15766,0.0601,0.867,0.822,1.141,0.65,false,true,3.157
5.1063,8,0.008451,0.02456,0.1372,0.8714,0.2124,0.831,0.656,false,false,1.936
6.0572,7,0.024033,0.11627,0.1948,0.837,0.9424,2.694,0.623,false,true,4.266
6.8542,3,0.008153,0.03182,0.1719,0.7803,0.5845,0.955,0.663,false,false,2.043
3.1643,8,0.022001,0.0257,0.0894,0.877,0.4729,1.26,0.464,false,false,1.872
6.2125,5,0.015569,0.02211,0.1549,0.8508,0.9272,1.49,0.649,false,true,3.415
3.5193,8,0.003287,0.09029,0.1922,0.5982,0.7132,1.223,0.573,false,false,2.063
7.8078,5,0.007517,0.0525,0.1025,0.5622,0.4415,0.892,0.647,false,false,1.963
6.1303,4,0.024419,0.03434,0.0727,0.8917,0.4569,1.396,0.679,false,true,3.406
6.9603,3,0.009656,0.11671,0.1586,0.5253,0.8137,0.671,0.637,false,false,1.777
5.0147,6,0.003319,0.13756,0.0782,0.8184,0.3001,0.862,0.656,false,true,2.959
3.4774,8,0.013831,0.05518,0.1168,0.8129,0.4676,0.905,0.548,false,false,1.775
7.8589,4,0.008183,0.04575,0.0572,0.8996,0.3266,1.119,0.662,false,false,2.163
6.315,6,0.013785,0.12013,0.1375,0.7182,0.8347,1.709,0.685,false,true,3.651
4.9577,4,0.017819,0.02115,0.0711,0.7395,0.2642,1.04,0.718,false,true,3.215
7.471,5,0.0203,0.0251,0.1037,0.5622,0.3423,0.871,0.689,false,false,2.031
4.3521,7,0.005754,0.17454,0.1373,0.7821,0.6179,1.141,0.572,false,false,2.0
3.7591,3,0.019023,0.07064,0.1895,0.8069,0.7791,0.827,0.62,false,false,1.86
3.7526,4,0.028978,0.03334,0.179,0.7159,0.6099,0.822,0.64,false,false,1.898
3.0468,7,0.014921,0.12212,0.1678,0.7693,0.9959,0.878,0.516,false,true,2.69
4.2827,8,0.005474,0.03347,0.1134,0.5481,0.7638,1.022,0.528,false,false,1.822
3.1935,4,0.020483,0.05207,0.0795,0.5683,0.2334,1.042,0.629,false,true,3.04
7.1971,7,0.017911,0.03838,0.1511,0.6392,0.2185,0.839,0.629,false,false,1.888
3.6274,7,0.004443,0.0322,0.1257,0.5792,0.6541,1.137,0.644,false,false,2.14
6.9204,3,0.003725,0.04682,0.1096,0.7874,0.2912,0.795,0.679,false,false,1.954
7.9886,7,0.015101,0.08691,0.0788,0.8349,0.6921,1.164,0.673,false,true,3.22
4.9643,6,0.013023,0.02016,0.1653,0.6937,0.7391,1.196,0.626,false,true,3.149
5.6078,8,0.011454,0.07081,0.1461,0.7937,0.4311,1.776,0.675,false,true,3.683
5.956,5,0.024326,0.08239,0.1195,0.6751,0.2987,1.397,0.604,false,true,3.255
3.6673,7,0.019103,0.03524,0.1626,0.5568,0.9262,0.953,0.576,false,false,1.867
6.4618,5,0.003338,0.13977,0.0982,0.6812,0.6603,1.289,0.7,false,true,3.367
3.5763,8,0.007089,0.11667,0.1831,0.5402,0.2662,0.855,0.55,false,true,2.742
3.7916,7,0.006922,0.05308,0.1548,0.5241,0.7752,0.765,0.639,false,false,1.852
4.8747,3,0.013093,0.07778,0.1195,0.7732,0.6435,1.464,0.668,false,true,3.433
3.771,7,0.027729,0.0709,0.1605,0.768,0.4899,1.156,0.714,false,false,2.295
7.7996,3,0.029097,0.02839,0.0629,0.7332,0.9109,2.743,0.698,false,true,4.454
3.7797,5,0.003616,0.06434,0.0522,0.8428,0.519,1.087,0.678,false,true,3.171
5.019,3,0.029747,0.03458,0.0902,0.6679,0.6545,1.305,0.683,false,false,2.345
7.4155,5,0.012867,0.02664,0.1383,0.6886,0.596,1.082,0.663,false,true,3.138
4.7553,7,0.009611,0.1125,0.1869,0.8127,0.4293,1.699,0.696,false,true,3.665
3.1919,4,0.021871,0.196,0.1794,0.6573,0.6809,0.927,0.603,false,false,1.901
5.3155,6,0.003063,0.05004,0.1177,0.5235,0.3371,1.167,0.646,false,true,3.168
3.3888,7,0.012158,0.1382,0.1805,0.8024,0.4921,1.131,0.561,false,false,1.971
3.2223,5,0.021389,0.06924,0.1327,0.8564,0.2378,1.291,0.64,false,false,2.248
6.6597,3,0.005682,0.18253,0.062,0.7698,0.6149,1.836,0.763,false,true,3.904
5.5621,8,0.012372,0.0814,0.0588,0.6289,0.2055,1.629,0.641,false,true,3.504
7.5548,8,0.025662,0.06895,0.0838,0.5972,0.7181,2.81,0.601,false,true,4.309
7.2899,5,0.011602,0.09591,0.0729,0.8793,0.9036,3.328,0.622,false,true,4.739
6.7321,3,0.003058,0.08442,0.0678,0.8777,0.9778,1.949,0.65,false,true,3.762
3.5897,5,0.007242,0.11033,0.0752,0.892,0.2423,1.331,0.635,false,false,2.269
3.6764,4,0.003388,0.12867,0.1602,0.7686,0.5171,0.906,0.658,false,false,1.995
7.6685,6,0.008768,0.13124,0.1699,0.7279,0.9479,1.674,0.719,false,true,3.693
6.4817,8,0.003961,0.04657,0.1303,0.8223,0.6576,1.181,0.621,false,true,3.127
5.085,3,0.007724,0.04039,0.1177,0.5633,0.7467,0.793,0.659,false,true,2.913
3.2912,7,0.011332,0.07681,0.1764,0.8246,0.402,1.161,0.523,false,false,1.916
6.33,8,0.003349,0.02472,0.1871,0.5612,0.4042,1.241,0.619,false,false,2.168
4.4277,3,0.009462,0.03102,0.051,0.5213,0.8178,0.369,0.586,false,true,2.449
7.6874,3,0.020454,0.07751,0.1837,0.5756,0.3337,0.783,0.588,false,false,1.764
5.5997,7,0.013556,0.0291,0.069,0.7284,0.7554,3.393,0.683,false,true,4.91
6.6047,4,0.02706,0.14586,0.1484,0.6565,0.9669,1.154,0.628,false,true,3.122
7.8355,6,0.007503,0.13083,0.0533,0.8324,0.7923,2.23,0.691,false,true,4.055
5.1464,4,0.024506,0.10407,0.1755,0.7053,0.837,0.495,0.625,false,false,1.622
3.0119,8,0.004436,0.10524,0.1496,0.8452,0.9911,0.947,0.54,false,false,1.79
4.0713,7,0.01332,0.06679,0.1475,0.8487,0.602,1.283,0.557,false,true,3.076
4.4767,8,0.01438,0.05257,0.1731,0.8084,0.996,1.191,0.636,false,false,2.166
5.993,5,0.006887,0.02597,0.0651,0.6414,0.2758,0.923,0.657,false,false,2.005
5.0841,8,0.023707,0.0259,0.1467,0.7968,0.8484,2.142,0.615,false,true,3.837
7.824,6,0.004334,0.14835,0.1008,0.8597,0.4225,0.794,0.71,false,true,3.016
5.8263,4,0.004173,0.08581,0.1636,0.6665,0.7361,0.742,0.687,false,false,1.93
4.8144,7,0.016416,0.03403,0.1824,0.5502,0.7035,1.425,0.64,false,true,3.348
5.6919,4,0.025678,0.17958,0.0748,0.7516,0.6334,1.247,0.7,false,true,3.335
6.0305,8,0.019921,0.04263,0.1179,0.8248,0.6103,2.457,0.632,false,true,4.108
4.7123,8,0.003291,0.02675,0.1627,0.769,0.99,1.078,0.624,false,true,3.057
5.9492,5,0.01305,0.04525,0.0593,0.8578,0.321,0.867,0.634,false,true,2.918
3.6865,5,0.005676,0.13207,0.0697,0.806,0.4988,0.922,0.678,false,true,3.047
4.6138,3,0.024631,0.1158,0.1015,0.5044,0.4158,0.784,0.654,false,true,2.896
6.0893,5,0.008112,0.09816,0.1947,0.8743,0.7711,0.891,0.59,false,false,1.848
5.2557,4,0.010161,0.04711,0.0988,0.8348,0.7737,1.063,0.722,false,false,2.242
3.6527,8,0.00646,0.11168,0.0965,0.7586,0.5291,1.425,0.643,false,false,2.355
5.733,7,0.00412,0.03792,0.0757,0.5109,0.8975,1.601,0.638,false,true,3.477
4.3759,5,0.006485,0.08979,0.0864,0.7265,0.8442,1.456,0.646,false,true,3.384
7.7868,8,0.009302,0.09236,0.0973,0.684,0.5045,1.206,0.61,false,true,3.125
7.2077,6,0.007884,0.04417,0.1899,0.5207,0.4005,0.608,0.634,false,false,1.723
6.8005,7,0.021161,0.02207,0.1005,0.7483,0.2261,1.415,0.66,false,true,3.381
7.5152,3,0.004292,0.17366,0.0678,0.7065,0.5479,0.734,0.697,false,true,2.944
7.8483,5,0.008248,0.16577,0.0631,0.5856,0.3842,1.917,0.602,false,true,3.641
7.6013,8,0.014554,0.037,0.1223,0.8355,0.8745,1.039,0.657,false,true,3.094
3.9593,4,0.00469,0.10379,0.1328,0.7046,0.6439,0.851,0.645,false,false,1.927
6.7909,3,0.014489,0.11357,0.1745,0.6998,0.9559,1.172,0.657,false,false,2.193
3.1333,3,0.007632,0.04077,0.1452,0.8163,0.6082,1.167,0.617,false,false,2.108
7.1056,7,0.022957,0.06068,0.0763,0.749,0.78,4.609,0.653,false,true,5.306
3.82,6,0.015806,0.14401,0.1893,0.5385,0.7398,1.15,0.562,false,false,1.987
4.8393,3,0.009207,0.1597,0.1644,0.5927,0.8348,0.759,0.637,false,false,1.844
3.4756,4,0.006302,0.14885,0.1509,0.8984,0.7958,1.057,0.619,false,false,2.031
7.1547,5,0.00724,0.03761,0.1906,0.5727,0.7487,1.122,0.681,false,false,2.204
3.7762,7,0.020869,0.02322,0.0972,0.8625,0.6949,0.969,0.579,false,false,1.886
5.3708,8,0.003553,0.03309,0.1587,0.8625,0.334,1.246,0.645,false,false,2.224
4.764,5,0.021277,0.02902,0.1447,0.6457,0.8383,1.108,0.717,false,false,2.265
7.1176,7,0.004012,0.0929,0.066,0.7138,0.3289,0.931,0.615,false,false,1.929
4.0581,6,0.012768,0.08564,0.1769,0.5589,0.5225,0.827,0.645,false,false,1.911
3.4161,8,0.011854,0.13224,0.0829,0.5885,0.9572,1.246,0.508,false,false,1.95
5.8163,5,0.006839,0.07232,0.1838,0.6262,0.9141,1.157,0.618,false,false,2.103
6.3212,3,0.026281,0.0292,0.1261,0.8912,0.7776,2.761,0.628,false,true,4.327
3.4394,3,0.003543,0.19497,0.074,0.6779,0.8566,1.072,0.621,false,false,2.047
7.1481,6,0.004854,0.06689,0.1166,0.7689,0.7096,1.685,0.679,false,true,3.622
3.9765,5,0.007457,0.05056,0.1907,0.6949,0.7951,0.931,0.581,false,true,2.86
6.7291,3,0.023104,0.03455,0.1364,0.6553,0.2215,1.18,0.652,false,true,3.189
7.66,8,0.011254,0.03421,0.0932,0.6672,0.2701,0.719,0.641,false,false,1.822
6.4844,7,0.010722,0.17042,0.0568,0.5347,0.8516,0.811,0.652,false,false,1.913
4.1019,5,0.004305,0.04884,0.1739,0.6273,0.9148,1.125,0.612,false,false,2.067
4.4094,6,0.010629,0.03219,0.0889,0.5972,0.9206,1.437,0.638,false,true,3.354
7.0775,3,0.025944,0.1875,0.1925,0.5843,0.5992,0.851,0.58,false,false,1.799
7.4573,6,0.004617,0.02315,0.0688,0.6521,0.2627,0.954,0.622,false,false,1.959
3.3288,5,0.003099,0.18608,0.1733,0.7257,0.8241,0.845,0.586,false,true,2.807
4.8484,6,0.024927,0.0311,0.1161,0.6019,0.4425,1.519,0.589,false,false,2.317
7.1816,6,0.003111,0.06846,0.1977,0.7774,0.2649,0.91,0.707,false,true,3.096
4.9189,8,0.010417,0.03695,0.1309,0.5073,0.96,0.904,0.615,false,false,1.907
3.6142,3,0.005431,0.06867,0.0606,0.8461,0.8332,0.903,0.624,false,false,1.925
5.3842,8,0.003289,0.02012,0.1686,0.6623,0.8334,0.893,0.619,false,false,1.907
3.2446,3,0.00451,0.07915,0.18,0.6298,0.7101,1.029,0.68,false,false,2.131
7.4169,6,0.00471,0.1556,0.0831,0.8967,0.3025,0.774,0.649,false,false,1.878
5.7277,6,0.020242,0.03612,0.1383,0.7081,0.7359,2.28,0.664,false,true,4.037
4.5152,3,0.026727,0.11204,0.1103,0.7526,0.2584,0.68,0.581,false,false,1.672
5.6304,3,0.003834,0.1702,0.1097,0.6267,0.5909,0.405,0.613,false,false,1.531
5.8186,4,0.021779,0.02849,0.1808,0.6265,0.5192,1.012,0.677,false,true,3.113
5.1537,8,0.006594,0.07355,0.0772,0.6944,0.6193,0.974,0.558,false,true,2.846
3.5693,5,0.007945,0.07842,0.1426,0.6989,0.3102,0.882,0.604,false,false,1.87
5.0095,3,0.024964,0.11006,0.0819,0.7626,0.6132,0.959,0.611,false,true,2.942
7.3875,5,0.009648,0.05131,0.1762,0.8518,0.4827,0.532,0.699,false,false,1.798
4.4304,5,0.003802,0.03978,0.1824,0.8513,0.8047,1.291,0.627,false,false,2.222
7.587,7,0.019227,0.0589,0.1168,0.605,0.3968,0.879,0.706,false,false,2.071
5.8573,3,0.008587,0.03272,0.0582,0.6132,0.2491,0.911,0.675,false,true,3.033
3.2338,3,0.008686,0.0337,0.1978,0.6933,0.2373,1.254,0.62,false,false,2.18
4.6974,3,0.022841,0.07884,0.1443,0.8939,0.7708,1.316,0.65,false,false,2.286
4.8764,7,0.004042,0.07051,0.1096,0.59,0.691,0.947,0.655,false,true,3.021
3.1426,6,0.019226,0.03656,0.0676,0.854,0.2501,1.128,0.648,false,false,2.142
4.6369,6,0.015587,0.09456,0.087,0.7605,0.5581,2.302,0.688,false,true,4.103
7.8245,4,0.006912,0.09241,0.1466,0.7408,0.7591,0.805,0.68,false,false,1.964
3.2855,3,0.005561,0.06714,0.0959,0.8784,0.2648,1.442,0.746,false,false,2.574
3.2351,3,0.008632,0.12217,0.0836,0.5696,0.4823,0.991,0.71,false,true,3.163
