"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
3210,9345,8028,1317,7966,1379,11792,3826,11293,2718,531,1530,183,15480,9652,5828,290,21.4156243889139,1.04657060435789,3222.87292467391,10.1218377769952,3826,1379,1317,1530,2718,5828,0.324457259158752,0.240680067298326,0.376485788113695,0.859069020866774,0.852434456928839
3211,9347,8086,1261,7965,1382,11796,3831,11294,2714,532,1490,168,15698,9719,5979,297,21.4164642522629,1.04639809680832,3308.73484309804,10.1200658448264,3831,1382,1261,1490,2714,5979,0.324771108850458,0.240304586506109,0.380876544782775,0.865090403337969,0.852145073285546
3212,9349,8007,1342,7982,1367,11799,3817,11297,2711,532,1569,178,15741,9776,5965,301,21.3878802063169,1.04687771732046,3398.79283320938,10.1270406619045,3817,1367,1342,1569,2711,5965,0.323501991694211,0.239975214658759,0.378946699701417,0.856455235854102,0.853781153064499
3213,9351,8040,1311,7981,1370,11801,3820,11301,2723,530,1500,174,15658,9712,5946,297,21.3912783081115,1.04761416354684,3492.92376432927,10.1272972738438,3820,1370,1311,1500,2723,5946,0.323701381238878,0.240952128130254,0.379741984927832,0.859801090792429,0.853491605175917
3214,9353,8038,1315,8006,1347,11803,3797,11305,2715,531,1520,184,15708,9749,5959,300,21.3981804694786,1.04850052252044,3591.04821707218,10.1183540758371,3797,1347,1315,1520,2715,5959,0.321697873422011,0.24015922158337,0.379360835243188,0.859403399978616,0.855982037848819
3215,9359,8133,1226,8047,1312,11804,3757,11306,2697,537,1533,170,15642,9698,5944,298,21.4012968057306,1.04939938288738,3692.51773235613,10.0812164646972,3757,1312,1226,1533,2697,5944,0.318281938325991,0.238545904829294,0.380002557217747,0.869003098621648,0.859814082701143
3216,9362,8105,1257,8060,1302,11803,3743,11310,2711,534,1507,168,15790,9832,5958,299,21.4029764029071,1.04983872674339,3797.96488215863,10.0911499860933,3743,1302,1257,1507,2711,5958,0.317122765398627,0.239699381078691,0.377327422419253,0.86573381756035,0.860927152317881
3217,9362,8139,1223,8045,1317,11803,3758,11315,2708,533,1455,162,15790,9801,5989,291,21.4082210728849,1.05052477028436,3907.32117073449,10.108441597206,3758,1317,1223,1455,2708,5989,0.318393628738456,0.239328325231993,0.379290690310323,0.869365520187994,0.859324930570391
3218,9364,8109,1255,8053,1311,11804,3751,11319,2699,533,1485,169,15812,9895,5917,293,21.4061369261193,1.05082287521994,4020.64022428857,10.1053255966372,3751,1311,1255,1485,2699,5917,0.317773636055574,0.238448626203728,0.374209461168733,0.865976078598889,0.85999572832123
3219,9365,8129,1236,8061,1304,11807,3746,11323,2701,531,1429,164,15780,9893,5887,287,21.397219302669,1.05145865804265,4137.93800493812,10.126480677387,3746,1304,1236,1429,2701,5887,0.31726941644787,0.238541022697165,0.373067173637516,0.868019220501869,0.860758142018153
3220,9368,8113,1255,8067,1301,11809,3742,11326,2708,531,1445,161,15818,9897,5921,289,21.3978246672139,1.05227132043776,4257.89278628774,10.1247900185968,3742,1301,1255,1445,2708,5921,0.316876958252181,0.239095885573018,0.374320394487293,0.866033304867635,0.861122971818958
3221,9371,8101,1270,8067,1304,11813,3746,11328,2737,528,1403,177,15742,9822,5920,288,21.4101280210605,1.05274166362285,4381.98889761526,10.1382402960102,3746,1304,1270,1403,2737,5920,0.317108270549395,0.241613700564972,0.376064032524457,0.864475509550742,0.860847294845801
3222,9373,8116,1257,8074,1299,11813,3739,11333,2731,530,1424,152,15725,9822,5903,289,21.4035206145402,1.05269478440799,4385.17572668503,10.1239298800775,3739,1299,1257,1424,2731,5903,0.316515703039025,0.240977675813995,0.375389507154213,0.865891390163235,0.861410434225968
3223,9376,8132,1244,8073,1303,11814,3741,11335,2741,529,1390,166,15744,9805,5939,286,21.3770819724359,1.05210042450609,4407.69254249198,10.1252515429982,3741,1303,1244,1390,2741,5939,0.316658202133062,0.241817379797089,0.377223069105691,0.867320819112628,0.861028156996587
3224,9377,8157,1220,8063,1314,11815,3752,11337,2735,530,1383,156,15789,9837,5952,290,21.3731432937358,1.05139704654387,4447.23732514679,10.123612072089,3752,1314,1220,1383,2735,5952,0.317562420651714,0.241245479403722,0.376971309139274,0.869894422523195,0.859869894422523
3225,9377,8125,1252,8081,1296,11815,3734,11341,2748,532,1451,155,15834,9869,5965,294,21.3870495247253,1.05217512087153,4501.79555636392,10.0935293227742,3734,1296,1252,1451,2748,5965,0.316038933559035,0.242306674896394,0.376720980169256,0.866481817212328,0.861789484909886
3226,9379,8152,1227,8107,1272,11817,3710,11343,2761,531,1406,152,15748,9848,5900,291,21.3731010244721,1.05330650927073,4569.81146876879,10.0968371992197,3710,1272,1227,1406,2761,5900,0.313954472370314,0.243410032619237,0.374650749301499,0.869175818317518,0.864377865444077
3227,9381,8079,1302,8088,1293,11820,3732,11345,2752,535,1551,179,15839,9909,5930,298,21.3621467838759,1.05321680226168,4649.91993183226,10.0677381650979,3732,1293,1302,1551,2752,5930,0.315736040609137,0.242573821066549,0.374392322747648,0.861208826351135,0.8621682123441
3228,9382,8062,1320,8096,1286,11824,3728,11351,2755,534,1550,163,15770,9833,5937,297,21.3439615760333,1.05323047002776,4740.97300150803,10.093303603425,3728,1286,1320,1550,2755,5937,0.315290933694181,0.242709893401462,0.376474318325935,0.85930505222767,0.862929013003624
3229,9385,8113,1272,8087,1298,11824,3737,11354,2772,539,1589,170,15688,9815,5873,306,21.3450222266872,1.05353596827241,4841.99530137998,10.0276153243336,3737,1298,1272,1589,2772,5873,0.316052097428958,0.244143033292232,0.374362570117287,0.864464571124134,0.861694192860948
3230,9389,8119,1270,8103,1286,11828,3725,11356,2784,536,1529,164,15717,9892,5825,285,21.3164383875796,1.05353667754053,4952.2172708178,10.0622954329062,3725,1286,1270,1529,2784,5825,0.314930672979371,0.245156745332864,0.370617802379589,0.864735328575993,0.863031206731281
3231,9394,8120,1274,8107,1287,11830,3723,11360,2779,535,1510,161,15637,9875,5762,298,21.2973139997904,1.05317797018003,5070.99684669348,10.0773807035018,3723,1287,1274,1510,2779,5762,0.314708368554522,0.244630281690141,0.368485003517299,0.864381520119225,0.862997658079625
3232,9396,8143,1253,8115,1281,11832,3717,11363,2767,536,1505,162,15637,9862,5775,292,21.3135396425731,1.05329960330006,5197.59825459292,10.0716976299366,3717,1281,1253,1505,2767,5775,0.314148073022312,0.243509636539646,0.369316365031656,0.866645381013197,0.863665389527459
3233,9398,8206,1192,8138,1260,11839,3701,11364,2793,535,1424,159,15699,9895,5804,304,21.305619428067,1.0545903026176,5331.79614545463,10.0725697728264,3701,1260,1192,1424,2793,5804,0.312610862403919,0.245776135163675,0.369705076756481,0.873164503085763,0.865928921047031
3234,9398,8149,1249,8138,1260,11840,3702,11369,2793,535,1481,154,15741,9933,5808,304,21.2739456684378,1.05496275938231,5473.26429145711,10.0858355422144,3702,1260,1249,1481,2793,5808,0.312668918918919,0.24566804468291,0.368972746331237,0.867099382847414,0.865928921047031
3235,9398,8131,1267,8145,1253,11842,3697,11369,2779,536,1517,160,15675,9895,5780,303,21.2670521310178,1.05433964434643,5619.53814503323,10.0742387377938,3697,1253,1267,1517,2779,5780,0.312193886167877,0.244436625912569,0.368740031897927,0.865184081719515,0.866673760374548
3236,9400,8150,1250,8148,1252,11843,3695,11371,2775,536,1498,158,15700,9849,5851,296,21.2461549185978,1.05423176137181,5772.88568089174,10.0895940439991,3695,1252,1250,1498,2775,5851,0.311998648990965,0.244041860874154,0.372675159235669,0.867021276595745,0.866808510638298
3237,9404,8156,1248,8149,1255,11848,3699,11371,2768,537,1510,167,15730,9865,5865,304,21.2423367265008,1.05430677944276,5933.10593792718,10.0845733281543,3699,1255,1248,1510,2768,5865,0.312204591492235,0.24342625978366,0.372854418308964,0.867290514674607,0.866546150574224
3238,9407,8116,1291,8129,1278,11851,3722,11371,2761,537,1550,168,15718,9846,5872,306,21.2556648431663,1.05385256503878,6088.31198633375,10.0991163596057,3722,1278,1291,1550,2761,5872,0.314066323517003,0.242810658693167,0.373584425499427,0.862761773147656,0.864143722759647
3239,9409,8068,1341,8132,1277,11856,3724,11371,2753,539,1634,175,15684,9781,5903,296,21.2549391203039,1.05269498713882,6251.58921503059,10.0899202673573,3724,1277,1341,1634,2753,5903,0.314102564102564,0.242107114589746,0.376370823769447,0.857476883834626,0.864278881921564
3240,9410,8069,1341,8123,1287,11859,3736,11373,2742,543,1705,177,15621,9768,5853,302,21.2462208185751,1.05182249282898,6422.66661349326,10.0578886181347,3736,1287,1341,1705,2742,5853,0.315034994518931,0.241097335795305,0.374687920107548,0.857492029755579,0.863230605738576
3241,9413,8103,1310,8100,1313,11861,3761,11378,2751,539,1599,170,15543,9763,5780,299,21.2436391763708,1.05100993381773,6601.34031117537,10.107981688121,3761,1313,1310,1599,2751,5780,0.317089621448444,0.241782387062753,0.371871582062665,0.860830765961968,0.860512057792415
3242,9414,8181,1233,8105,1309,11865,3760,11382,2753,540,1539,171,15534,9800,5734,298,21.2401900709814,1.05002257566167,6787.46719139542,10.0897626673815,3760,1309,1233,1539,2753,5734,0.316898440792246,0.241873133017044,0.369125788592764,0.869024856596558,0.860951773953686
3243,9414,8225,1189,8114,1300,11868,3754,11385,2748,540,1495,178,15672,9856,5816,302,21.248873134205,1.05000437615169,6980.95374328456,10.1015368519664,3754,1300,1189,1495,2748,5816,0.316312773845635,0.24137022397892,0.371107708014293,0.873698746547695,0.861907796898237
3244,9419,8251,1168,8157,1262,11873,3716,11386,2742,544,1541,167,15638,9907,5731,303,21.2345867703848,1.0511176101594,7181.75755983541,10.0514689772209,3716,1262,1168,1541,2742,5731,0.312979028046829,0.240822062181627,0.366479089397621,0.875995328591146,0.866015500583926
3245,9420,8316,1104,8182,1238,11873,3691,11390,2738,543,1458,163,15711,9903,5808,301,21.2092759965368,1.05289197894927,7389.86937221435,10.0667986171625,3691,1238,1104,1458,2738,5808,0.31087341025857,0.240386303775241,0.369677296161925,0.882802547770701,0.868577494692144
3246,9422,8307,1115,8225,1197,11874,3649,11392,2728,545,1503,159,15810,9964,5846,305,21.1925672700643,1.05512134823383,7605.32182098893,10.0504588138953,3649,1197,1115,1503,2728,5846,0.307310089270675,0.239466292134831,0.369765970904491,0.881659944810019,0.87295690936107
3247,9425,8248,1177,8229,1196,11874,3645,11396,2721,544,1544,176,15835,10009,5826,299,21.1842404627798,1.05624903399047,7827.81332649194,10.06222454578,3645,1196,1177,1544,2721,5826,0.306973218797372,0.238767988767989,0.367919166403536,0.875119363395225,0.873103448275862
3248,9425,8214,1211,8217,1208,11878,3661,11397,2709,546,1614,173,15642,9954,5688,305,21.1908881949126,1.05577220955965,8057.82339689289,10.0406601380553,3661,1208,1211,1614,2709,5688,0.308216871527193,0.23769413003422,0.363636363636364,0.871511936339523,0.87183023872679
3249,9427,8267,1160,8213,1214,11878,3665,11399,2703,543,1507,162,15576,9897,5679,304,21.1920212622759,1.05538318339828,8295.45231133363,10.0749380979941,3665,1214,1160,1507,2703,5679,0.308553628556996,0.237126063689797,0.36459938366718,0.876949188501114,0.871220961069269
3250,9427,8250,1177,8198,1229,11882,3684,11400,2692,544,1542,159,15661,9934,5727,295,21.1954553166674,1.05598919627004,8540.73962057094,10.0929827888929,3684,1229,1177,1542,2692,5727,0.310048813331089,0.236140350877193,0.36568546069855,0.87514585764294,0.869629786782646
3251,9430,8272,1158,8221,1209,11882,3661,11401,2725,541,1466,157,15671,9879,5792,290,21.1886589667427,1.05675121818738,8793.90356909627,10.1207175692698,3661,1209,1158,1466,2725,5792,0.308113112270662,0.239014121568283,0.369599897900581,0.877200424178155,0.871792152704136
3252,9431,8204,1227,8214,1217,11888,3674,11402,2714,544,1588,169,15735,9863,5872,296,21.1524024167895,1.05705707162154,9055.11799001105,10.1054514832135,3674,1217,1227,1588,2714,5872,0.309051144010767,0.238028416067357,0.37318080711789,0.869897147704379,0.870957480648924
3253,9431,8173,1258,8177,1254,11887,3710,11405,2712,541,1565,182,15613,9722,5891,299,21.1383562958576,1.05599681770733,9321.66554114373,10.1397285069153,3710,1254,1258,1565,2712,5891,0.312105661647178,0.237790442788251,0.377313776980721,0.866610115576291,0.867034248754109
3254,9432,8179,1253,8173,1259,11890,3717,11406,2702,545,1631,176,15523,9701,5822,300,21.1238906785035,1.05528453031125,9596.92694447325,10.1131347713878,3717,1259,1253,1631,2702,5822,0.312615643397813,0.236892863405225,0.375056367970109,0.867154368108567,0.866518235793045
3255,9434,8259,1175,8206,1228,11893,3687,11408,2694,541,1479,160,15556,9727,5829,305,21.121677423545,1.05609763911858,9881.09027285148,10.1598133527083,3687,1228,1175,1479,2694,5829,0.310014294122593,0.236150070126227,0.374710722550784,0.875450498198007,0.869832520669917
3256,9440,8201,1239,8210,1230,11895,3685,11408,2692,540,1519,157,15624,9789,5835,312,21.1276832728571,1.05657868705598,10174.3117328977,10.1730508178151,3685,1230,1239,1519,2692,5835,0.309794031105507,0.235974754558205,0.373463901689708,0.86875,0.869703389830508
3257,9444,8155,1289,8177,1267,11897,3720,11412,2687,541,1583,170,15550,9705,5845,297,21.1291116322104,1.05614230016531,10476.8083750436,10.1736143511332,3720,1267,1289,1583,2687,5845,0.312683869883164,0.235453908166842,0.37588424437299,0.863511224057603,0.865840745446845
3258,9445,8213,1232,8192,1253,11903,3711,11413,2694,539,1489,164,15420,9614,5806,288,21.1130712421136,1.05626547223798,10788.7819659511,10.1888239529582,3711,1253,1232,1489,2694,5806,0.311770141981013,0.236046613510909,0.376523994811933,0.869560614081525,0.867337215457914
3259,9447,8225,1222,8200,1247,11903,3703,11415,2683,541,1513,160,15514,9710,5804,292,21.1226995103333,1.05582335093698,11110.4574438311,10.1635069402593,3703,1247,1222,1513,2683,5804,0.311098042510292,0.235041611914148,0.37411370375145,0.870646766169154,0.868000423414841
3260,9454,8213,1241,8200,1254,11904,3704,11417,2670,542,1543,170,15546,9680,5866,296,21.1303458805061,1.05566626734979,11440.9344395578,10.1663826181204,3704,1254,1241,1543,2670,5866,0.311155913978495,0.233861785057371,0.377331789527853,0.868732811508356,0.867357732176856
3261,9455,8182,1273,8197,1258,11907,3710,11416,2680,542,1574,157,15548,9715,5833,297,21.123567971253,1.05556869197068,11781.7445239106,10.1608691455628,3710,1258,1273,1574,2680,5833,0.311581422692534,0.234758234057463,0.375160792384873,0.865362242199894,0.866948704389212
3262,9455,8120,1335,8151,1304,11907,3756,11420,2687,541,1618,166,15494,9634,5860,295,21.1029894973496,1.05522647518901,12133.1385244041,10.1690052867917,3756,1304,1335,1618,2687,5860,0.315444696397077,0.235288966725044,0.378210920356267,0.858804865150714,0.862083553675304
3263,9458,8116,1342,8147,1311,11914,3767,11422,2683,542,1640,175,15441,9561,5880,292,21.0835366800448,1.05484071869186,12495.3364641909,10.1624770827463,3767,1311,1342,1640,2683,5880,0.316182642269599,0.234897566100508,0.380804352049738,0.858109536899979,0.86138718545147
3264,9461,8195,1266,8169,1292,11917,3748,11422,2684,541,1543,171,15449,9524,5925,292,21.0867762754246,1.05514598795243,12868.6643331252,10.1766048151395,3748,1292,1266,1543,2684,5925,0.314508685071746,0.234985116441954,0.383519968930028,0.866187506606067,0.863439382729098
3265,9462,8226,1236,8211,1251,11916,3705,11426,2699,545,1584,167,15593,9661,5932,300,21.0533608609834,1.05609605417343,13253.390568443,10.1093550752959,3705,1251,1236,1584,2699,5932,0.310926485397785,0.236215648520917,0.380427114730969,0.869372225745086,0.867786937222574
3266,9464,8175,1289,8216,1248,11919,3703,11431,2699,541,1563,167,15655,9721,5934,292,21.0321468022154,1.05708278053943,13649.7989290598,10.1589629799691,3703,1248,1289,1563,2699,5934,0.310680426210253,0.236112326130697,0.379048227403386,0.863799661876585,0.868131868131868
3267,9467,8181,1286,8221,1246,11919,3698,11433,2692,541,1557,164,15679,9620,6059,290,20.9960333770868,1.05787952041685,14058.2673754098,10.1679523541286,3698,1246,1286,1557,2692,6059,0.310260927930195,0.235458759730604,0.386440461764143,0.864159712686173,0.868384916024084
3268,9468,8174,1294,8218,1250,11925,3707,11436,2685,542,1582,172,15750,9635,6115,283,20.968689922746,1.0582916831073,14479.1269715099,10.166482603727,3707,1250,1294,1582,2685,6115,0.310859538784067,0.234784889821616,0.388253968253968,0.863329108576257,0.867976341360372
3269,9472,8166,1306,8232,1240,11925,3693,11439,2679,541,1572,179,15757,9677,6080,287,20.968527925267,1.05836431722147,14912.7403429153,10.1640617115273,3693,1240,1306,1572,2679,6080,0.309685534591195,0.234198793600839,0.385860252586152,0.862119932432432,0.869087837837838
3270,9474,8169,1305,8224,1250,11925,3701,11445,2679,543,1605,168,15652,9644,6008,294,20.9766093971907,1.05769685590955,15359.4720749682,10.1437155072386,3701,1250,1305,1605,2679,6008,0.310356394129979,0.234076015727392,0.383848709430105,0.862254591513616,0.868059953557104
3271,9475,8232,1243,8236,1239,11929,3693,11445,2668,543,1542,162,15653,9724,5929,294,20.974520454631,1.05729831016185,13112.2726876005,10.1276703931873,3693,1239,1243,1542,2668,5929,0.309581691675748,0.233114897335081,0.378777231201687,0.868812664907652,0.869234828496042
3272,9478,8234,1244,8236,1242,11935,3699,11445,2661,545,1576,187,15776,9773,6003,289,20.9714450597922,1.05748704264324,11203.849217297,10.1109039510348,3699,1242,1244,1576,2661,6003,0.309928780896523,0.232503276539974,0.380514705882353,0.868748681156362,0.868959696138426
3273,9483,8256,1227,8247,1236,11936,3689,11449,2681,545,1554,169,15813,9771,6042,296,20.9719521819609,1.05770056833635,9583.43768781054,10.1061396963155,3689,1236,1227,1554,2681,6042,0.309065013404826,0.234168923050048,0.38209068487953,0.870610566276495,0.869661499525467
3274,9485,8234,1251,8242,1243,11939,3697,11449,2674,543,1540,168,15840,9772,6068,293,20.9426570245549,1.05719426093166,8207.7057915012,10.1300606520396,3697,1243,1251,1540,2674,6068,0.309657425244995,0.233557515940257,0.383080808080808,0.868107538218239,0.868950975224038
3275,9488,8284,1204,8265,1223,11944,3679,11452,2667,545,1526,168,15862,9775,6087,296,20.9423553793911,1.0579622595933,7040.18384582615,10.1125026076105,3679,1223,1204,1526,2667,6087,0.308020763563295,0.232885085574572,0.383747320640525,0.873102866779089,0.871100337268128
3276,9490,8276,1214,8257,1233,11945,3688,11458,2657,545,1534,174,15950,9775,6175,299,20.9496220640732,1.05822506719711,6049.58865274271,10.1126950101123,3688,1233,1214,1534,2657,6175,0.308748430305567,0.231890382265666,0.387147335423198,0.872075869336143,0.870073761854584
3277,9490,8244,1246,8278,1212,11946,3668,11460,2655,545,1566,171,15964,9830,6134,294,20.9506040861668,1.05851738983669,5209.53843158209,10.1012881044065,3668,1212,1246,1566,2655,6134,0.307048384396451,0.231675392670157,0.384239538962666,0.868703898840885,0.872286617492097
3278,9490,8314,1176,8306,1184,11948,3642,11461,2648,545,1496,170,15950,9789,6161,288,20.9491208002229,1.05858565671594,4497.21016809688,10.1058077694295,3642,1184,1176,1496,2648,6161,0.304820890525611,0.231044411482419,0.386269592476489,0.876080084299262,0.875237091675448
3279,9492,8319,1173,8291,1201,11949,3658,11463,2639,546,1509,164,16069,9896,6173,292,20.9427190319688,1.05811562465902,3893.80058102091,10.1013459722009,3658,1201,1173,1509,2639,6173,0.306134404552682,0.230218965366832,0.384155827991785,0.876422250316056,0.873472397808681
3280,9494,8323,1171,8301,1193,11951,3650,11466,2635,547,1523,165,16071,9917,6154,293,20.9259578794598,1.05788186825692,3383.02813429101,10.0928561382678,3650,1193,1171,1523,2635,6154,0.305413772906033,0.229809872667016,0.38292576690934,0.876658942489994,0.874341689488098
3281,9496,8314,1182,8308,1188,11950,3642,11468,2649,546,1514,160,16015,9896,6119,294,20.9210744129327,1.05793024213339,2950.88966855752,10.0891191772436,3642,1188,1182,1514,2649,6119,0.304769874476987,0.230990582490408,0.382079300655635,0.875526537489469,0.874894692502106
3282,9497,8250,1247,8280,1217,11951,3671,11469,2642,546,1578,169,15972,9882,6090,293,20.8988329674548,1.0568882732974,2585.81776971726,10.0951299464203,3671,1217,1247,1578,2642,6090,0.307170948037821,0.230360101142209,0.381292261457551,0.868695377487628,0.871854269769401
3283,9498,8336,1162,8289,1209,11953,3664,11472,2647,546,1492,174,15844,9779,6065,283,20.9007936111232,1.05608241226948,2277.82990431911,10.0953735856555,3664,1209,1162,1492,2647,6065,0.306533924537773,0.23073570432357,0.382794748800808,0.877658454411455,0.872710044219836
3284,9499,8342,1157,8317,1182,11951,3634,11477,2638,547,1504,169,15927,9876,6051,279,20.8921598753665,1.0559314583737,2018.42440373785,10.0905993065055,3634,1182,1157,1504,2638,6051,0.304074972805623,0.229851006360547,0.379920889056319,0.878197705021581,0.875565849036741
3285,9502,8304,1198,8317,1185,11952,3635,11482,2676,546,1524,154,15897,9876,6021,281,20.8950393683628,1.05616953383941,1800.35124376514,10.0973723196477,3635,1185,1198,1524,2676,6021,0.304133199464525,0.233060442431632,0.378750707680694,0.873921279730583,0.87528941275521
3286,9505,8262,1243,8304,1201,11956,3652,11484,2670,547,1584,158,15873,9873,6000,291,20.8611788793799,1.05682630546875,1617.51559057698,10.0762173725415,3652,1201,1243,1584,2670,6000,0.305453328872533,0.232497387669801,0.378000378000378,0.869226722777486,0.873645449763283
3287,9505,8300,1205,8310,1195,11957,3647,11483,2662,550,1600,165,15894,9786,6108,292,20.8388432764701,1.05723456408564,1464.71787562198,10.0522991140134,3647,1195,1205,1600,2662,6108,0.305009617797106,0.231820952712706,0.384295960739902,0.873224618621778,0.874276696475539
3288,9505,8290,1215,8322,1183,11959,3637,11484,2650,550,1610,170,15936,9846,6090,300,20.8385174583876,1.0580134294189,1337.53182025949,10.0512083248243,3637,1183,1215,1610,2650,6090,0.304122418262396,0.23075583420411,0.382153614457831,0.872172540768017,0.875539189900053
3289,9506,8210,1296,8301,1205,11960,3659,11488,2644,549,1672,173,15953,9829,6124,288,20.8336116341371,1.05780313505046,1232.19557222396,10.0694202063418,3659,1205,1296,1672,2644,6124,0.305936454849498,0.230153203342618,0.383877640569172,0.863665053650326,0.873237954975805
3290,9508,8242,1266,8279,1229,11964,3685,11489,2675,549,1640,178,15893,9769,6124,283,20.8313420658451,1.057146237327,1145.48678532914,10.0468728246393,3685,1229,1266,1640,2675,6124,0.308007355399532,0.232831403951606,0.385326873466306,0.86684896928902,0.870740429112326
3291,9513,8273,1240,8282,1231,11964,3682,11490,2678,548,1591,185,15962,9790,6172,297,20.8253003487248,1.05728459888398,1074.72439702293,10.0539878313871,3682,1231,1240,1591,2678,6172,0.307756603142762,0.233072236727589,0.38666833730109,0.869652055082519,0.870598128876275
3292,9516,8354,1162,8282,1234,11964,3682,11494,2674,550,1546,185,15893,9806,6087,293,20.8297973446429,1.05633489902034,1017.60457787578,10.0396206962621,3682,1234,1162,1546,2674,6087,0.307756603142762,0.232643118148599,0.382998804505128,0.877889869693148,0.870323665405633
3293,9519,8374,1145,8304,1215,11966,3662,11498,2668,551,1544,182,16001,9903,6098,294,20.8140667692911,1.05668377923014,971.878644995586,10.0264919188024,3662,1215,1145,1544,2668,6098,0.306033762326592,0.232040354844321,0.381101181176176,0.879714255699128,0.872360542073747
3294,9520,8339,1181,8321,1199,11969,3648,11499,2708,553,1615,171,16040,9919,6121,302,20.8072500281011,1.05708187293753,936.020229324853,9.97688269171791,3648,1199,1181,1615,2708,6121,0.304787367365695,0.235498739020784,0.381608478802993,0.87594537815126,0.87405462184874
3295,9524,8394,1130,8340,1184,11971,3631,11502,2704,551,1524,158,15978,9919,6059,297,20.7857615519174,1.05808424705411,908.835021904364,9.9988802094755,3631,1184,1130,1524,2704,6059,0.303316347840615,0.23508954964354,0.37920891225435,0.881352372952541,0.875682486350273
3296,9528,8347,1181,8343,1185,11973,3630,11505,2699,552,1589,161,16087,9959,6128,298,20.783026286373,1.05891763460978,889.119753769542,10.0029861424736,3630,1185,1181,1589,2699,6128,0.303182159859684,0.234593654932638,0.380928700192702,0.876049538203191,0.875629722921914
3297,9530,8326,1204,8336,1194,11974,3638,11507,2694,551,1592,173,15965,9878,6087,296,20.7716412908602,1.05952431515425,875.855668104866,10.0204469596007,3638,1194,1204,1592,2694,6087,0.303824954067145,0.234118362735726,0.381271531475102,0.873662119622245,0.874711437565582
3298,9530,8345,1185,8348,1182,11977,3629,11510,2692,550,1555,174,15959,9885,6074,298,20.7740959245527,1.0602493076322,868.113053084192,10.016993811116,3629,1182,1185,1555,2692,6074,0.302997411705769,0.23388357949609,0.380600288238611,0.875655823714586,0.875970619097587
3299,9533,8382,1151,8320,1213,11985,3665,11514,2702,549,1500,152,15910,9927,5983,306,20.7625047186698,1.06024859800219,865.110974521415,10.0054636082384,3665,1213,1151,1500,2702,5983,0.305798915310805,0.234670835504603,0.37605279698303,0.879261512640302,0.872757788733872
3300,9537,8351,1186,8308,1229,11987,3679,11515,2697,550,1549,157,15875,9982,5893,306,20.7265940949357,1.0607039654643,866.322445204612,9.99741823472659,3679,1229,1186,1549,2697,5893,0.306915825477601,0.234216239687364,0.371212598425197,0.875642235503827,0.87113348013002
3301,9539,8258,1281,8299,1240,11990,3691,11519,2700,551,1660,179,15916,9970,5946,295,20.7189315187005,1.06162263227904,871.27511261893,9.97988555088532,3691,1240,1281,1660,2700,5946,0.307839866555463,0.2343953468183,0.373586328223172,0.865709193835832,0.870007338295419
3302,9539,8287,1252,8277,1262,11993,3716,11521,2694,552,1649,185,15835,9881,5954,302,20.7078048630469,1.06159955167935,879.523751871327,9.96295162862761,3716,1262,1252,1649,2694,5954,0.309847410989744,0.233833868587796,0.37600252604989,0.868749344795052,0.867701016878079
3303,9541,8263,1278,8271,1270,11996,3725,11526,2731,549,1619,176,15778,9926,5852,298,20.6954783798777,1.06087029974122,890.690807869728,9.97202801992587,3725,1270,1278,1619,2731,5852,0.31052017339113,0.236942564636474,0.370896184560781,0.866051776543339,0.866890263075149
3304,9541,8242,1299,8246,1295,11992,3746,11531,2727,549,1640,170,15813,9875,5938,296,20.6718218890504,1.05999873329304,902.365425632003,9.97646251251864,3746,1295,1299,1640,2727,5938,0.312374916611074,0.236492932096089,0.375513817744893,0.863850749397338,0.864269992663243
3305,9544,8253,1291,8242,1302,11992,3750,11535,2738,548,1611,172,15670,9862,5808,303,20.6872650506183,1.05884740071197,916.641818189556,9.97198012312304,3750,1302,1291,1611,2738,5808,0.312708472314877,0.237364542696142,0.370644543714103,0.864731768650461,0.863579212070411
3306,9547,8338,1209,8257,1290,11994,3737,11536,2731,549,1544,166,15721,9860,5861,300,20.6707190039669,1.05856231919132,933.260582531378,9.95585185143495,3737,1290,1209,1544,2731,5861,0.311572452893113,0.236737170596394,0.372813434259907,0.87336336021787,0.864879019587305
3307,9549,8319,1230,8279,1270,11995,3716,11540,2750,549,1563,186,15852,9943,5909,299,20.6851676267862,1.0584711314668,952.000218275519,9.95495616232818,3716,1270,1230,1563,2750,5909,0.309795748228429,0.238301559792028,0.372760534948271,0.871190700596921,0.86700178029113
3308,9551,8323,1228,8293,1258,11995,3702,11545,2754,547,1523,168,15868,9954,5914,305,20.7018956935482,1.05820854922189,972.685493804041,9.97145641091292,3702,1258,1228,1523,2754,5914,0.30862859524802,0.238544824599394,0.372699773128309,0.87142707569888,0.868286043346246
3309,9554,8295,1259,8295,1259,11997,3702,11547,2749,547,1551,172,15807,9876,5931,295,20.6947450153162,1.05782545686903,995.105764744781,9.98141431068227,3702,1259,1259,1551,2749,5931,0.308577144286072,0.238070494500736,0.375213513000569,0.868222733933431,0.868222733933431
