"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
213,4499,4102,397,3871,628,4610,739,1609,584,336,1946,206,8419,7797,622,216,20.760388857781,4.75012095077406,1.45293000448828,5.19391954296804,739,628,397,1946,584,622,0.160303687635575,0.362958359229335,0.0738805083739161,0.911758168481885,0.860413425205601
214,4505,4128,377,3893,612,4628,735,1613,584,337,1938,210,8498,7917,581,223,20.8099670776054,4.77042856277109,1.45786609327027,5.20822667273398,735,612,377,1938,584,581,0.158815903197926,0.36205827650341,0.0683690280065898,0.916315205327414,0.864150943396226
215,4514,4131,383,3922,592,4642,720,1616,587,334,1881,209,8579,7970,609,205,20.8719428265897,4.78658893747362,1.4559363969003,5.215955162597,720,592,383,1881,587,609,0.15510555794916,0.363242574257426,0.0709872945564751,0.915152857775809,0.868852459016393
216,4533,4166,367,3954,579,4659,705,1621,570,340,1954,197,8623,8023,600,209,20.9134988315857,4.80938535811002,1.46893993285054,5.22917969319483,705,579,367,1954,570,600,0.1513200257566,0.351634793337446,0.069581352197611,0.919038164570924,0.872270019854401
217,4548,4132,416,3964,584,4671,707,1622,554,349,2150,218,8731,8061,670,208,20.9561945859056,4.826850868869,1.46875285091284,5.22466467115022,707,584,416,2150,554,670,0.151359451937487,0.341553637484587,0.076738059786966,0.908531222515391,0.871591908531222
218,4554,4097,457,3959,595,4693,734,1627,565,337,1969,218,8679,8004,675,205,21.0221758328236,4.84187625980302,1.4687541811716,5.24251761394236,734,595,457,1969,565,675,0.156403153633071,0.347264904732637,0.0777739370895264,0.899648660518226,0.869345630215195
219,4569,4124,445,3959,610,4708,749,1630,551,341,2014,221,8605,7953,652,205,21.0791271421786,4.85121772002532,1.47682627410216,5.25560809255091,749,610,445,2014,551,652,0.159090909090909,0.338036809815951,0.0757699012202208,0.902604508645218,0.866491573648501
220,4582,4140,442,3979,603,4718,739,1634,549,340,1980,224,8717,8049,668,208,21.1627032933124,4.86498055053037,1.47680535482173,5.27072018144811,739,603,442,1980,549,668,0.156634167019924,0.335985312117503,0.0766318687621888,0.903535573985159,0.868398079441292
221,4599,4185,414,3977,622,4729,752,1634,545,338,1899,206,8733,8116,617,218,21.2171414570585,4.88007104516424,1.47859726725329,5.28431883856866,752,622,414,1899,545,617,0.159018820046521,0.333537331701346,0.0706515515859384,0.909980430528376,0.864753207218961
222,4613,4193,420,3992,621,4752,760,1635,537,338,1891,204,8841,8195,646,215,21.2960723224105,4.89699986763452,1.48583286745268,5.30047209951244,760,621,420,1891,537,646,0.15993265993266,0.328440366972477,0.0730686573916978,0.908952959028832,0.865380446564058
223,4622,4200,422,4014,608,4763,749,1639,539,341,1938,206,8879,8236,643,210,21.349070419191,4.91445701128885,1.48741015569164,5.29162093816603,749,608,422,1938,539,643,0.157253831618728,0.328859060402685,0.0724180650974209,0.908697533535266,0.86845521419299
224,4634,4212,422,4030,604,4777,747,1645,537,339,1890,212,8914,8314,600,215,21.4061151037148,4.93181981992483,1.49671773964843,5.31125942934478,747,604,422,1890,537,600,0.156374293489638,0.32644376899696,0.0673098496746691,0.908933966335779,0.86965904186448
225,4641,4205,436,4032,609,4787,755,1654,533,346,2023,216,8971,8326,645,212,21.4561870249691,4.94766662846303,1.50628335348818,5.31440420362893,755,609,436,2023,533,645,0.157718821809066,0.322249093107618,0.0718983390926318,0.906054729584141,0.868778280542986
226,4652,4203,449,4036,616,4801,765,1658,535,344,1989,226,8997,8313,684,207,21.513122385944,4.96631855188279,1.51138159738727,5.31920743041738,765,616,449,1989,535,684,0.159341803790877,0.322677925211098,0.0760253417805935,0.903482373172829,0.867583834909716
227,4666,4210,456,4036,630,4819,783,1664,542,341,1928,224,8990,8316,674,203,21.5776470928827,4.97803001051503,1.51399331631969,5.33078031253932,783,630,456,1928,542,674,0.162481842705956,0.325721153846154,0.074972191323693,0.902271753107587,0.864980711530219
228,4684,4230,454,4038,646,4826,788,1673,539,341,1908,227,8939,8318,621,206,21.6278669792554,4.98054693454827,1.52358942289856,5.32811754693748,788,646,454,1908,539,621,0.163282221301285,0.322175732217573,0.0694708580378118,0.903074295473954,0.862083689154569
229,4693,4263,430,4045,648,4835,790,1680,523,349,2019,224,9058,8430,628,212,21.6977057076126,4.98720791663379,1.53995765341185,5.34373414613949,790,648,430,2019,523,628,0.163391933815926,0.311309523809524,0.06933097814087,0.908374174302152,0.861922011506499
230,4704,4288,416,4080,624,4844,764,1681,519,346,1940,212,9160,8505,655,212,21.7518741295524,5.00089367356644,1.54051005423664,5.35659040677798,764,624,416,1940,519,655,0.157720891824938,0.308744794765021,0.0715065502183406,0.91156462585034,0.86734693877551
231,4718,4322,396,4095,623,4853,758,1686,524,344,1870,212,9226,8542,684,193,21.8516390240762,5.01237182186233,1.5401415011931,5.37409213095705,758,623,396,1870,524,684,0.156192046157016,0.31079478054567,0.0741383047908086,0.916066129715981,0.867952522255193
232,4736,4320,416,4113,623,4867,754,1692,529,346,1908,202,9272,8639,633,213,21.9027792117769,5.02947531653355,1.53912938460271,5.35957365417065,754,623,416,1908,529,633,0.154920895829053,0.312647754137116,0.0682700603968939,0.912162162162162,0.868454391891892
233,4744,4331,413,4134,610,4878,744,1704,534,344,1861,198,9318,8655,663,217,21.9290178098829,5.04432962770058,1.54295504817941,5.3626894208328,744,610,413,1861,534,663,0.152521525215252,0.313380281690141,0.071152607855763,0.912942664418212,0.87141652613828
234,4753,4329,424,4132,621,4894,762,1713,537,345,1881,204,9383,8676,707,208,21.9572552333228,5.0574171112995,1.5478065021274,5.37186554583243,762,621,424,1881,537,707,0.155700858193707,0.313485113835377,0.0753490354897154,0.910793183252683,0.869345676414896
235,4769,4331,438,4153,616,4899,746,1715,530,342,1825,194,9420,8690,730,196,22.0505481075772,5.06895774930881,1.54747430080895,5.39648377542714,746,616,438,1825,530,730,0.152275974688712,0.309037900874636,0.0774946921443737,0.908156846299014,0.870832459635144
236,4793,4343,450,4154,639,4906,752,1723,533,341,1795,207,9407,8740,667,212,22.1189012683,5.08661498886276,1.55702105359632,5.39122705108996,752,639,450,1795,533,667,0.153281695882593,0.309344167150319,0.0709046454767726,0.9061130815773,0.866680575839766
237,4804,4375,429,4160,644,4915,755,1723,522,345,1835,200,9448,8803,645,219,22.182182502099,5.10252380492439,1.55717554786913,5.4100374319887,755,644,429,1835,522,645,0.153611393692777,0.302959953569356,0.068268416596105,0.910699417152373,0.865945045795171
238,4816,4433,383,4173,643,4924,751,1727,516,344,1759,191,9513,8878,635,207,22.2073606156329,5.11605962874119,1.56734315576315,5.4277436877422,751,643,383,1759,516,635,0.152518277822908,0.298784018529241,0.0667507621150005,0.92047342192691,0.866486710963455
239,4827,4426,401,4198,629,4934,736,1733,501,354,1946,198,9616,9034,582,221,22.234891759345,5.13672530093477,1.58128054049235,5.41593436392939,736,629,401,1946,501,582,0.149169031211998,0.289094056549336,0.0605241264559068,0.91692562668324,0.869691319660244
240,4839,4445,394,4214,625,4945,731,1742,508,348,1819,191,9670,9016,654,212,22.2885985008735,5.1580468165743,1.58640570575455,5.43531567001251,731,625,394,1819,508,654,0.147826086956522,0.291618828932262,0.0676318510858325,0.918578218640215,0.870841082868361
241,4852,4439,413,4221,631,4967,746,1741,507,345,1771,195,9693,9107,586,217,22.32370478568,5.17077822071186,1.59303502188463,5.43892291512861,746,631,413,1771,507,586,0.150191262331387,0.291211947156806,0.0604559991746621,0.914880461665293,0.8699505358615
242,4864,4431,433,4230,634,4979,749,1744,511,346,1797,195,9686,9064,622,218,22.3499689103078,5.18231083167851,1.59094413326306,5.44108426431108,749,634,433,1797,511,622,0.150431813617192,0.293004587155963,0.0642163947966137,0.910978618421053,0.869654605263158
243,4880,4426,454,4224,656,4992,768,1750,503,349,1856,208,9770,9061,709,208,22.4227711286666,5.19166536961283,1.59169643578398,5.45099328562636,768,656,454,1856,503,709,0.153846153846154,0.287428571428571,0.0725690890481065,0.906967213114754,0.865573770491803
244,4894,4453,441,4233,661,4999,766,1759,499,356,1955,204,9780,9088,692,194,22.4790548940364,5.20055964238396,1.590796201146,5.45064971484858,766,661,441,1955,499,692,0.153230646129226,0.283683911313246,0.0707566462167689,0.909889660809154,0.864936657131181
245,4907,4481,426,4246,661,5007,761,1764,506,351,1837,197,9798,9165,633,211,22.5356312657688,5.20557813941911,1.58858477037323,5.46484319898406,761,661,426,1837,506,633,0.151987217894947,0.286848072562358,0.0646050214329455,0.913185245567557,0.865294477277359
246,4915,4485,430,4282,633,5017,735,1772,501,355,1905,197,9846,9273,573,226,22.6029284231868,5.21726199139083,1.59225521232926,5.45479416156488,735,633,430,1905,501,573,0.14650189356189,0.282731376975169,0.0581962218159659,0.912512716174975,0.871210579857579
247,4934,4486,448,4278,656,5024,746,1775,511,351,1832,197,9807,9239,568,224,22.6333187389822,5.22908020679083,1.60396357539438,5.47528358754267,746,656,448,1832,511,568,0.148487261146497,0.287887323943662,0.0579178138064648,0.909201459262262,0.86704499391974
248,4952,4503,449,4294,658,5033,739,1774,509,347,1743,191,9885,9263,622,218,22.6748829830869,5.24502389698273,1.61360623782494,5.48909212490399,739,658,449,1743,509,622,0.146830915954699,0.286922209695603,0.0629236216489631,0.909329563812601,0.867124394184168
249,4965,4513,452,4292,673,5041,749,1776,493,353,1841,190,9969,9337,632,219,22.7158643354201,5.26245696041683,1.62184016359167,5.48322601347938,749,673,452,1841,493,632,0.148581630628843,0.27759009009009,0.063396529240646,0.90896273917422,0.864451158106747
250,4982,4555,427,4294,688,5057,763,1779,498,348,1709,182,9984,9354,630,227,22.716477346269,5.27855950877137,1.62902678872535,5.51079877070946,763,688,427,1709,498,630,0.150879968360688,0.279932546374368,0.0631009615384615,0.914291449217182,0.861902850260939
