tick,firm_id,firm_type,reason,cash_before_exit,revenue_this_tick,wages_this_tick,commercial_rent_this_tick,capital_rental_this_tick,process_rental_this_tick,input_cost_this_tick,profit_this_tick,worker_count,capital_units,process_count,commercial_units,last_plan_tick,last_plan_passed,last_plan_projected_end_cash,last_plan_total_cost,last_plan_buffer
2362,173,5,negative_cash,-39.42833745179547,0.0,18.85499995430299,1.0,0.5,0.6,70.0,-90.95499995430299,2,2,1,1,2328,1,3017.9966609488083,0.0,0.0
2362,155,3,negative_cash,-2.360619814448716,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2360,0,-92.91061981444872,77.0,19.25
2390,138,6,negative_cash,-31.81521106630305,227.13852330303746,120.0,3.0,2.5,3.5999999999999996,133.0,-34.961476696962535,12,10,6,3,2370,1,187.9757093926845,3582.064516129032,915.229651939666
2404,178,5,negative_cash,-25.912225096628077,7.5,10.0,1.0,0.5,0.6,46.959892723156386,-51.55989272315639,1,2,1,1,2369,1,3009.676155920793,0.0,0.0
2417,160,6,negative_cash,-3.2476275252398494,110.53524047994824,60.0,1.0,1.25,1.7999999999999998,63.0,-16.514759520051754,6,5,3,1,2397,1,65.07487458075525,1831.0645161290322,494.7544278736175
2437,144,1,negative_cash,-6.264086413441774,0.0,0.0,6.0,0.25,0.6,0.0,-6.85,0,1,1,6,2417,0,-40.51408641344182,137.0,34.25
2463,184,5,negative_cash,-19.225286161031306,0.0,19.200880874303493,1.0,0.5,0.6,53.49919270777701,-74.8000735820805,2,2,1,1,2417,1,3004.2212998013842,0.0,0.0
2463,171,1,negative_cash,-0.06523593576291731,1.5730226851180709,10.0,1.0,0.5,0.6,0.0,-10.526977314881929,1,2,1,1,2445,1,163.10588686714266,62.0,15.5
2478,169,1,negative_cash,-3.012407638971343,2.821033375014774,10.0,3.0,0.5,0.6,0.0,-11.278966624985225,1,2,1,3,2465,1,61.52926466466547,82.0,28.29522757131887
2483,159,6,negative_cash,-2.594802293334641,0.0,0.0,1.0,1.25,0.6,0.0,-2.85,0,5,1,1,2480,1,52.05778688625951,362.4545454545455,111.85087728581955
2498,175,2,negative_cash,-0.12048318380585599,2.4942912179264023,10.0,3.0,0.5,0.6,0.0,-11.605708782073597,1,2,1,3,2481,1,129.56239046997337,94.0,23.5
2504,174,2,negative_cash,-3.4878831773703904,6.3555529967519995,10.0,3.0,0.5,0.6,0.0,-7.744447003248,1,2,1,3,2493,1,53.349152153797604,82.0,20.5
2524,168,4,negative_cash,-0.8624876019457939,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2516,0,-32.3124876019458,37.0,9.25
2524,157,6,negative_cash,-13.474530914934093,196.84524005683346,93.0,3.0,2.75,3.0,119.0,-23.90475994316654,9,11,5,3,2507,1,249.7025419897226,3960.909790076635,1003.6262420135669
2528,172,1,negative_cash,-1.5812384838879883,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2514,0,-54.93123848388798,77.0,19.25
2531,176,2,negative_cash,-0.44080169937430913,0.0,0.0,2.0,0.5,0.6,0.0,-3.1,0,2,1,2,2515,1,119.87426779525379,82.0,22.97005506470692
2537,170,1,negative_cash,-2.269023346866564,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2531,0,-56.41902334686657,57.0,14.25
2552,179,3,negative_cash,-3.698726231579916,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2532,0,-22.94872623157991,77.0,19.25
2555,126,6,negative_cash,-11.958101190217263,266.3371179609094,140.0,2.0,4.5,3.5999999999999996,154.0,-37.76288203909061,14,18,6,2,2537,1,249.28654990084692,4072.5753424657532,1036.2379760140273
2564,177,3,negative_cash,-1.7356812736424234,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2544,0,-32.985681273642406,77.0,19.25
2589,161,6,negative_cash,-8.635963902619466,127.99903337584729,99.68593886386391,1.0,4.0,4.8,105.0,-86.48690548801662,10,16,8,1,2579,1,36.34077224551811,3917.7865738874475,990.3172956974004
2608,180,4,negative_cash,-0.26618833801273123,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2606,0,-88.81618833801274,77.0,19.25
2628,183,4,negative_cash,-3.6787820207439355,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2622,0,-76.82878202074394,77.0,19.25
2634,186,6,negative_cash,-32.86213759449619,134.66555723682046,100.0,1.0,1.75,3.5999999999999996,84.0,-55.68444276317954,10,7,6,1,2616,1,229.93937168480306,2802.0,731.2212650002507
2655,193,1,negative_cash,-2.3035975997966096,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2635,0,-21.553597599796603,77.0,19.25
2663,187,5,negative_cash,-0.7374292358477774,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,2646,0,-39.53742923584778,97.0,24.25
2663,188,1,negative_cash,-1.143735700867616,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,2646,0,-39.94373570086762,97.0,24.25
2668,194,1,negative_cash,-1.509224789956476,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2654,0,-43.859224789956464,77.0,19.25
2669,158,6,negative_cash,-62.27981870148504,133.55841468364545,89.56114408212288,2.0,3.25,3.0,119.0,-83.25272939847743,9,13,5,2,2649,1,119.28236400153435,3094.2228816424577,791.5070264455481
2677,189,1,negative_cash,-0.5667057174064825,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2662,0,-44.06670571740647,77.0,19.25
2681,192,1,negative_cash,-3.520088291597493,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2674,0,-72.8200882915975,77.0,19.25
2689,195,3,negative_cash,-2.837855294935952,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2682,0,-54.13785529493595,57.0,14.25
2698,191,1,negative_cash,-1.573303783947357,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2686,0,-53.62330378394735,77.0,19.25
2710,211,5,negative_cash,-13.16880433259675,0.0,21.57565266288231,1.0,0.5,0.6,65.89562037501142,-89.57127303789373,2,2,1,1,2664,1,4337.350557547835,0.0,0.0
2723,198,2,negative_cash,-0.4788103327805304,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2709,0,-56.82881033278052,77.0,19.25
2727,190,1,negative_cash,-1.3951828498653072,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,2718,0,-103.9951828498653,117.0,29.25
2729,200,2,negative_cash,-1.9629083393837763,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2712,0,-49.76290833938376,77.0,19.25
2738,208,6,negative_cash,-19.152676720936675,81.92643737233323,60.0,1.0,1.0,0.6,56.0,-36.673562627666776,6,4,1,1,2726,1,228.42595451909267,1190.2222222222222,347.29292736588
2741,197,2,negative_cash,-1.0608915786653816,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2739,0,-43.61089157866538,37.0,9.25
2742,199,2,negative_cash,-0.236157656802658,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2734,0,-73.68615765680266,77.0,19.25
2750,202,6,negative_cash,-28.90363824986935,78.87606801015234,60.0,1.0,1.25,1.7999999999999998,63.0,-48.17393198984766,6,5,3,1,2731,1,174.49081360527373,1812.075895427196,481.4535344361956
2752,222,5,negative_cash,-15.943321893064436,0.0,21.743616831341832,1.0,0.5,0.6,59.05481060406427,-82.8984274354061,2,2,1,1,2711,1,3597.267178703044,0.0,0.0
2766,201,2,negative_cash,-1.481911431858355,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2749,0,-16.281911431858347,37.0,9.25
2779,196,2,negative_cash,-0.12665860406953033,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2761,0,-35.076658604069515,77.0,19.25
2796,232,5,negative_cash,-54.768384689517575,7.5,19.03208792571604,1.0,0.5,0.6,55.33559670602742,-68.96768463174345,2,2,1,1,2753,1,3234.76754253984,0.0,0.0
2803,185,6,negative_cash,-4.993075510461344,37.302284051097146,10.0,1.0,3.0,0.6,28.0,-5.297715948902855,1,12,1,1,2783,1,225.61137614507797,951.2916666666666,254.4636435235873
2818,218,3,negative_cash,-3.5314993254412315,0.0,10.742780857657126,3.0,0.5,0.6,8.418190346269308,-23.26097120392643,1,2,1,3,2798,1,80.208914162143,308.8556171531425,77.21390428828562
2823,217,3,negative_cash,-6.892423307451935,0.0,10.095947194333972,2.0,0.5,0.6,8.119831029333579,-21.31577822366755,1,2,1,2,2804,1,59.62401212417775,275.9189438866794,68.97973597166985
2838,214,3,negative_cash,-0.9435289089473633,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2831,0,-146.9045376583994,89.0,83.91100874945202
2843,210,4,negative_cash,-3.8086364060103914,0.0,0.0,3.0,0.5,0.6,0.0,-4.1,0,2,1,3,2825,0,-47.508636406010396,102.0,25.5
2851,215,3,negative_cash,-1.3093582201240443,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2838,0,-69.50935822012404,77.0,19.25
2851,239,5,negative_cash,-44.7922504958712,0.0,21.40317727119097,1.0,0.5,0.6,63.0,-86.50317727119096,2,2,1,1,2813,1,3013.0933037371983,0.0,0.0
2853,213,3,negative_cash,-0.9623088033251359,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2845,0,-57.41230880332514,57.0,14.25
2861,220,3,negative_cash,-1.1537017583303402,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,2847,0,-46.50370175833034,57.0,14.25
2863,182,6,negative_cash,-118.82989840841334,172.5061015312102,140.0,2.0,4.75,4.8,146.85609909195878,-125.89999756074859,14,19,8,2,2843,1,122.03539681200277,4498.074407612326,1199.8049056977213
2883,219,3,negative_cash,-1.5826251878855606,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2871,0,-66.63262518788555,97.0,24.25
2884,212,3,negative_cash,-0.04389242335610444,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2872,0,-77.0938924233561,97.0,24.25
2885,137,6,negative_cash,-0.6680012731195575,52.2628928711935,30.0,1.0,3.25,1.7999999999999998,49.0,-32.7871071288065,3,13,3,1,2874,1,602.7504587450819,1823.6666666666667,467.95358115948284
2886,204,6,negative_cash,-14.407877752246947,174.94488920916857,100.0,3.0,2.5,3.5999999999999996,112.0,-46.15511079083143,10,10,6,3,2872,1,218.89787794223923,3755.5223044171603,945.782173388331
2896,240,5,negative_cash,-53.61995968479238,0.0,21.006334248873223,1.0,0.5,0.6,70.0,-93.10633424887322,2,2,1,1,2852,1,3849.165081514505,0.0,0.0
2897,216,3,negative_cash,-0.924668552842447,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2885,0,-69.97466855284245,97.0,24.25
2914,223,1,negative_cash,-2.8773596284121155,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,2895,0,-31.97735962841213,97.0,24.25
2918,206,6,negative_cash,-8.789634929917987,44.157052606508685,20.0,2.0,2.25,1.2,42.0,-23.292947393491314,2,9,2,2,2900,1,163.03027855921937,1321.3529007529537,407.97540765995154
2923,228,1,negative_cash,-1.4330410809002911,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2907,0,-52.08304108090028,77.0,19.25
2927,221,4,negative_cash,-1.5696760644163703,0.0,0.0,3.0,0.75,0.6,0.0,-4.35,0,3,1,3,2916,0,-77.46967606441636,107.0,26.75
2935,251,5,negative_cash,-4.5895047115618866,0.0,19.003363497885694,1.0,0.5,0.6,59.47344656930133,-80.57681006718703,2,2,1,1,2897,1,3319.553432475344,0.0,0.0
2941,227,1,negative_cash,-0.7324224756281286,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,2932,0,-94.33242247562812,117.0,29.25
2942,224,1,negative_cash,-3.877650717355385,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,2937,0,-100.87765071735538,97.0,24.25
2948,229,1,negative_cash,-1.5692693037333596,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2931,0,-54.36926930373335,97.0,24.25
2954,226,1,negative_cash,-1.1080499287617105,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,2944,0,-88.8580499287617,117.0,29.25
2955,203,6,negative_cash,-22.833426633809836,210.74442049101526,90.0,4.0,3.25,4.2,140.0,-30.70557950898474,9,13,7,4,2942,1,84.56319795618833,4754.898129381274,1251.9138361152839
2956,230,1,negative_cash,-1.922493799190764,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2950,0,-56.07249379919077,57.0,14.25
2956,233,2,negative_cash,-7.805400949468581,2.398016676863105,10.0,4.0,0.5,0.6,0.0,-12.701983323136895,1,2,1,4,2943,1,77.78071578857316,102.0,25.5
2959,225,1,negative_cash,-0.3930437988826716,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2948,0,-55.293043798882664,77.0,19.25
2971,236,2,negative_cash,-1.9348189227914037,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2958,0,-19.268348385733916,77.0,19.25
2971,231,1,negative_cash,-1.3405113857437625,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2955,0,-26.99051138574375,57.0,14.25
2975,238,2,negative_cash,-2.401549527983501,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,2966,0,-73.0015495279835,77.0,19.25
2981,257,5,negative_cash,-7.823517932661815,0.0,20.0,1.0,0.5,0.6,55.06601501983749,-77.16601501983749,2,2,1,1,2936,1,3337.3549733048676,0.0,0.0
3005,237,2,negative_cash,-1.995055363938433,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,2997,0,-67.44505536393842,77.0,19.25
3008,209,6,negative_cash,-9.468101715211873,133.52806744690938,79.610677856985,2.0,3.5,3.0,112.0,-66.58261041007563,8,14,5,2,2997,1,58.845832323931404,3140.3385571397002,807.3333859348428
3011,235,2,negative_cash,-0.5549985041560344,0.0,0.0,0.0,0.25,0.6,0.0,-0.85,0,1,1,0,2989,0,-18.10499850415603,37.0,9.25
3018,234,2,negative_cash,-1.4491625425608952,0.0,0.0,4.0,0.5,0.6,0.0,-5.1,0,2,1,4,3016,1,50.97977206713159,102.0,25.5
3023,264,5,negative_cash,-15.34340635106247,0.0,20.83322395684644,1.0,0.5,0.6,52.885930871077434,-75.81915482792388,2,2,1,1,2982,1,3204.8879315336158,0.0,0.0
3069,270,5,negative_cash,-65.60610494177935,0.0,20.45264284531696,1.0,0.5,0.6,56.42144574272628,-78.97408858804323,2,2,1,1,3024,1,3334.2407123691096,0.0,0.0
3080,242,6,negative_cash,-2.6441126667248085,120.61423690990638,59.519981513374994,2.0,1.25,1.7999999999999998,70.0,-13.95574460346861,6,5,3,2,3066,1,8.278493338935277,1848.8541757220453,481.71051949214484
3081,254,3,negative_cash,-2.2589961593799717,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3062,0,-19.358996159379956,57.0,14.25
3088,253,3,negative_cash,-1.3783232216131935,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3080,0,-83.82832322161319,97.0,24.25
3092,255,3,negative_cash,-0.3314729727677026,0.0,9.709234277609932,3.0,1.0,0.6,5.4191400234338545,-19.728374301043786,1,4,1,3,3079,1,109.67734656103879,397.4184456729193,99.35461141822982
3103,250,6,negative_cash,-16.024117500553423,80.42926164608032,50.0,1.0,1.5,1.2,56.0,-29.27073835391968,5,6,2,1,3091,1,15.170079613708424,1479.9259259259259,402.52572738527823
3109,243,6,negative_cash,-3.0391113998867496,100.88073904031224,50.0,2.0,1.75,1.7999999999999998,70.0,-24.66926095968776,5,7,3,2,3098,1,138.38314846187006,2327.5,614.716546434949
3113,258,1,negative_cash,-0.30004865337627873,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3097,0,-34.950048653376264,77.0,19.25
3113,252,3,negative_cash,-1.4258768561267958,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3100,0,-50.62587685612679,77.0,19.25
3119,259,1,negative_cash,-0.32266694986248434,0.0,0.0,0.0,0.25,0.6,0.0,-0.85,0,1,1,0,3109,0,-38.07266694986249,37.0,9.25
3124,274,5,negative_cash,-0.09730901708617523,0.0,19.426782204037025,1.0,0.5,0.6,50.84010569019113,-72.36688789422816,2,2,1,1,3070,1,4036.0630314972855,0.0,0.0
3132,261,1,negative_cash,-5.44611655849674,4.586875739369747,10.0,5.0,0.5,0.6,0.0,-11.513124260630253,1,2,1,5,3120,1,71.94886965978458,122.0,30.5
3134,256,4,negative_cash,-5.753587413740412,0.0,10.0,3.0,0.5,0.6,2.993565964315586,-17.093565964315587,1,2,1,3,3126,1,170.66839051311348,145.06413295439472,45.40270409797825
3141,249,6,negative_cash,-13.84936279751041,21.637661266872435,9.393131208326778,1.0,2.25,0.6,28.0,-19.605469941454345,1,9,1,1,3125,1,213.83016912737662,1187.258198772756,316.9163192739718
3148,245,6,negative_cash,-9.547867430645852,121.68686948170465,70.0,3.0,2.25,4.2,98.0,-55.763130518295355,7,9,7,3,3131,1,715.837611857976,3260.4285714285716,850.7787027290718
3151,262,1,negative_cash,-1.8341396720485679,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3143,0,-50.28413967204857,57.0,14.25
3161,260,1,negative_cash,-4.457446622942877,7.465618065380447,10.0,5.0,0.5,0.6,0.0,-8.634381934619553,1,2,1,5,3144,1,138.57321419168136,122.0,30.5
3176,282,5,negative_cash,-74.46792656668786,0.0,19.59726528033764,1.0,0.5,1.2,54.81473672801177,-77.1120020083494,2,2,2,1,3166,1,10.937523316837996,445.9453056067528,243.22730055137475
3182,263,1,shell_expiry,13.72905152515158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3152,0,-13.170948474848409,37.0,9.25
3206,244,6,negative_cash,-61.587691060982394,188.6433923812831,130.0,2.0,3.0,3.5999999999999996,126.0,-75.9566076187169,13,12,6,2,3186,1,136.92612830207304,3566.0689655172414,909.9994622593374
3219,273,2,negative_cash,-2.5771271339700355,0.0,0.0,2.0,0.5,0.6,0.0,-3.1,0,2,1,2,3205,1,59.229790844167866,62.0,17.72770467098528
3221,271,2,negative_cash,-1.78828187210567,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3206,0,-90.38420238095733,97.0,59.345920508851684
3227,265,2,negative_cash,-0.6528998289827586,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3225,0,-66.20289982898277,57.0,14.25
3232,272,2,negative_cash,-1.457649928295552,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,3213,0,-40.55764992829554,77.0,19.25
3232,241,6,negative_cash,-44.528055985276765,211.71035025612707,140.0,2.0,2.75,4.2,118.87263075080149,-56.11228049467442,14,11,7,2,3218,1,30.122544281823707,3623.097155400061,928.5903931433667
3233,268,2,negative_cash,-0.23314750214731106,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3223,0,-31.460642567741438,97.0,33.72698168290842
3233,286,5,negative_cash,-30.603327000397172,0.0,21.054580887791133,1.0,0.5,1.2,70.0,-93.75458088779114,2,2,2,1,3225,1,30.071789595698164,475.09161775582265,214.269912750411
3235,269,2,negative_cash,-0.932313137473086,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3233,0,-129.15856327108273,137.0,47.048522642015435
3236,267,2,negative_cash,-3.924644503899694,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3233,0,-65.48741337494263,137.0,40.031783176286375
3252,276,3,negative_cash,-1.9608697210741957,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3245,0,-96.26086972107419,97.0,24.25
3252,205,6,negative_cash,-15.217622006749508,133.2447330974808,99.53125942935247,3.0,3.5,4.8,133.0,-110.58652633187167,10,14,8,3,3240,1,104.53526718437274,4286.443370405232,1147.625118164436
3255,266,2,negative_cash,-0.7923355677861794,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3251,0,-60.642335567786176,57.0,14.25
3261,275,3,negative_cash,-2.834600586305544,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3252,0,-73.43460058630555,77.0,19.25
3269,280,3,negative_cash,-3.3788643889726373,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3254,0,-51.87886438897263,97.0,24.25
3271,277,3,negative_cash,-1.7282577001952637,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3252,0,-24.828257700195252,77.0,19.25
3286,278,3,negative_cash,-0.016821710447174176,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3277,0,-63.61682171044717,77.0,19.25
3286,299,5,negative_cash,-60.003909772964406,0.0,19.70829729323055,1.0,0.5,0.6,63.0,-84.80829729323055,2,2,1,1,3234,1,3838.627549475026,0.0,0.0
3295,246,6,negative_cash,-7.916086203231856,221.01734033936097,120.0,3.0,3.75,6.0,140.0,-51.73265966063903,12,15,10,3,3282,1,117.26808749620704,5551.074247930566,1439.0471893639906
3317,279,3,negative_cash,-1.1070359657584303,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3311,0,-55.25703596575843,57.0,14.25
3330,248,6,negative_cash,-86.86065491209217,129.89240813661627,130.76836851095086,4.0,4.0,7.8,168.0,-184.6759603743346,13,16,13,4,3317,1,180.67184159777685,5163.920607071257,1472.1116593869772
3335,305,5,negative_cash,-47.8207728785338,0.0,20.11783652906552,1.0,0.5,0.6,65.69524089847079,-87.91307742753631,2,2,1,1,3287,1,4478.39244211782,0.0,0.0
3349,284,4,negative_cash,-10.297824606455777,0.0,10.535552106115835,4.0,0.75,0.6,2.908685859759029,-18.794237965874864,1,3,1,4,3334,1,61.01904038687266,375.5559986677496,93.8889996669374
3357,292,1,negative_cash,-5.069109353211825,1.6175296614284211,10.0,4.0,0.5,0.6,0.0,-13.482470338571579,1,2,1,4,3341,1,89.51387224452009,114.0,39.14986555612963
3372,320,5,negative_cash,-22.930559482833644,0.0,18.947998100698456,1.0,0.5,0.6,61.80405932834333,-82.85205742904179,2,2,1,1,3336,1,3148.4358691762186,0.0,0.0
3375,294,1,negative_cash,-6.66901153285321,4.996951964481685,10.0,4.0,0.5,0.6,0.0,-10.103048035518315,1,2,1,4,3367,1,46.59441204092701,102.0,25.5
3382,293,1,negative_cash,-1.6035417465562416,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3376,0,-80.75354174655624,77.0,19.25
3386,285,4,negative_cash,-3.552363343487693,0.0,0.0,6.0,0.75,0.6,0.0,-7.35,0,3,1,6,3376,0,-113.80236334348768,147.0,36.75
3388,289,1,negative_cash,-2.817979383038972,0.0,0.0,2.0,0.5,0.6,0.0,-3.1,0,2,1,2,3381,1,26.96333122980979,102.0,31.311028660630207
3388,207,6,negative_cash,-39.82558187469503,80.24347580797188,69.99457563593228,1.0,4.5,3.5999999999999996,91.0,-89.8510998279604,7,18,6,1,3369,1,109.91325514231153,3050.2248460519786,783.9765281235198
3390,290,1,negative_cash,-3.8317482585573535,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3378,0,-86.88174825855734,117.0,29.25
3393,295,1,negative_cash,-0.5641512923505987,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3391,0,-66.1141512923506,57.0,14.25
3403,288,1,negative_cash,-1.1510339589956629,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,3389,1,2.616751776064735,77.0,27.211557636543244
3412,291,1,negative_cash,-2.27485554768242,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3404,0,-67.72485554768241,77.0,19.25
3422,287,1,negative_cash,-2.047963847655865,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3404,0,-50.99796384765588,117.0,29.25
3423,321,5,negative_cash,-5.6471017858972985,0.0,9.805306284645456,1.0,0.5,0.6,38.40647591733969,-50.311782201985146,1,2,1,1,3417,1,5.911454373892759,238.1061256929091,59.526531423227276
3442,298,6,negative_cash,-16.683359021454834,98.44051597754404,70.0,1.0,2.0,1.7999999999999998,77.0,-53.35948402245596,7,8,3,1,3429,1,88.08475392886157,2030.8504730854413,565.3130837014148
3446,281,6,negative_cash,-74.51657545424041,152.92336805927414,110.0,2.0,3.25,2.4,126.0,-90.72663194072587,11,13,4,2,3432,1,30.742221190260352,2983.9375,856.8273292161839
3446,283,4,negative_cash,-1.0494088171089846,0.0,0.0,5.0,0.5,0.6,0.0,-6.1,0,2,1,5,3428,0,-58.749408817109014,142.0,35.5
3453,315,3,negative_cash,-2.3588333940345896,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3447,0,-75.50883339403458,77.0,19.25
3460,317,3,negative_cash,-0.19421586999523033,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3455,0,-57.19421586999523,57.0,14.25
3485,323,5,negative_cash,-25.087183524522985,0.0,20.99342499237703,1.0,0.5,1.2,57.927806559772385,-81.62123155214941,2,2,2,1,3477,1,27.436579878580275,473.8684998475406,118.46712496188515
3492,312,3,negative_cash,-0.678471711462068,16.226353165786566,10.0,4.0,0.5,0.6,6.666889512751365,-5.5405363469647995,1,2,1,4,3484,1,27.28446424235024,242.8224666634382,60.70561666585955
3492,318,3,negative_cash,-0.7019277314528131,0.0,0.0,0.0,0.25,0.6,0.0,-0.85,0,1,1,0,3478,0,-35.051927731452814,37.0,9.25
3494,302,2,negative_cash,-1.285470057173164,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3490,0,-126.13547005717317,117.0,29.25
3502,313,3,negative_cash,-2.5600080392096407,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3501,0,-94.96000803920964,77.0,19.25
3503,297,6,negative_cash,-2.8816807517961323,0.0,0.0,2.0,1.5,0.6,0.0,-4.1,0,6,1,2,3499,1,117.6841444288923,1136.9230769230771,322.79037134653845
3512,307,6,negative_cash,-16.108731506974564,108.39045896788501,60.0,2.0,1.25,1.7999999999999998,70.0,-26.659541032114987,6,5,3,2,3492,1,65.80410707825285,1920.7301500040069,506.8153367742359
3513,247,6,negative_cash,-2.661681567186463,199.64681497422134,100.0,2.0,5.25,3.0,140.0,-50.60318502577866,10,21,5,2,3495,1,46.98198151718634,3517.21875,894.5147786400471
3514,319,3,negative_cash,-0.3338241050117903,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3500,0,-46.68382410501178,77.0,19.25
3529,301,6,negative_cash,-33.08578647719037,46.62330747302619,40.0,2.0,1.5,1.2,63.0,-61.076692526973815,4,6,2,2,3514,1,6.468309025993847,1562.148148148148,401.9943433302565
3542,316,3,shell_expiry,12.25976470921195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3459,1,16.759764709211964,42.0,10.5
3544,303,2,negative_cash,-4.202695811953731,6.906288029365742,10.0,4.0,0.5,0.6,0.0,-8.193711970634258,1,2,1,4,3531,1,69.86418779252972,162.0,40.5
3544,332,5,negative_cash,-29.765839824210346,0.0,20.609758154114097,1.0,0.5,0.6,57.05237572628427,-79.76213388039837,2,2,1,1,3486,1,4851.200456453215,0.0,0.0
