tick,d_population,d_employed,d_unemployed,d_housed,d_unhoused,d_residential_units,d_vacant_residential_units,d_commercial_units,d_vacant_commercial_units,d_active_firms,d_firm_job_vacancies,d_firms_with_job_vacancies,d_committed_output,d_realized_sales,d_unsold_output,d_sold_out_firms,d_mean_wage,d_mean_residential_rent,d_mean_commercial_rent,d_mean_goods_price
916.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,5.0,0.0,0.0,-0.000957054498680332,0.0,-0.0009972331936700662
917.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0009837073113381223,0.0,-0.01172403049231363
918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0004842239360898226,0.0,-0.023911453939441607
919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,6.0,0.0,0.0,0.0016759058479933753,0.0,0.010884999778169036
920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.0,1.0,0.0,0.0012168560201410994,0.0,-0.011812176785177098
921.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,-1.0,0.0,0.0035044462750970506,0.0,-0.011663910511922282
922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,5.0,1.0,0.0,-0.0009174840351460212,0.0,0.0
923.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-15.0,1.0,-16.0,0.0,-0.017886389201349218,-0.000994322930247371,0.0007267975510563129,-0.3270286532327322
924.0,0.0,2.0,-2.0,2.0,-2.0,0.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03153857336958943,0.0014648888715813602,-0.0007267975510563129,0.3183346450579929
925.0,1.0,1.0,0.0,-2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,-1.0,16.0,0.0,0.004757151400411885,-0.0008974386051661121,0.0,0.0
926.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,1.0,0.0,-0.0010180043677630035,0.0,0.0
927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016735441115700578,0.0,-0.007594995781865066
928.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,0.0,8.0,-8.0,-1.0,0.0,-0.002137617843602335,0.0015167948891610106,0.12176258587362332
929.0,0.0,2.0,-2.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,3.0,-1.0,0.03126344904085876,-0.00048365748252154894,0.0,0.024493552760799453
930.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0010830839780433532,-0.0007899973381046976,-0.025320645644073103
931.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,0.0,0.001951614464880791,0.0,-0.012865393420713911
932.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0021329391423980937,0.0,0.0
933.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.0,0.0,0.0011075455174349713,0.0,0.0
934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0030848441742399313,0.0,-0.012703907187385344
935.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,-1.0,0.0,0.0033666608551501387,0.0,-0.012195750899890445
936.0,0.0,-6.0,6.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-38.0,-22.0,-16.0,0.0,-0.02514450943454527,0.0032659750072641103,0.0007899973381046976,0.045798463890804
937.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,3.0,0.0,0.005921834851544183,0.0,0.0012660622765912066
938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.006851627435934038,0.0,0.013041100534229244
939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.005778921623088129,0.0,-0.0020166595789126163
940.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006122803502423002,0.0,0.012878712950283422
941.0,0.0,-1.0,1.0,-2.0,2.0,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,3.0,-1.0,-0.005202312296802347,0.004592121348470091,0.0,0.013393861468294688
942.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,0.006667525759158632,0.0,0.026738601800142092
943.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-1.0,0.005202312296802347,0.005279179276817203,0.0,0.013585855452273421
944.0,1.0,3.0,-2.0,-1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02575043620533357,0.002922286127829743,0.0,-0.022878423943494042
945.0,1.0,3.0,-2.0,-4.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,15.0,4.0,11.0,0.0,0.040402446327187036,0.0013181235888952703,-0.0007899973381046976,-0.057538191871683075
946.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,13.0,0.0,0.0,0.0009454429592752334,0.0,0.0
947.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.0,-1.0,0.0,0.0027331406172592665,0.0,0.0
948.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.002289572272291096,0.003969362919362673,0.0,-0.011589440451286848
949.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.0,0.0,0.003758965774166567,0.0,0.011125862833234912
950.0,-6.0,0.0,-6.0,-5.0,-1.0,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,2.0,-1.0,0.0,-0.0016572501082563473,-0.0007267975510563129,0.0010533638141243529
951.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.0,0.0,0.0,-0.00047779151830029676,0.0,-0.02317562223435532
952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.0020396876948356457,-0.0006708900471288359,0.0
953.0,1.0,-1.0,2.0,2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,-0.016656743699419607,-0.0002906324641460678,0.0,-0.03539639784814064
954.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,-1.0,4.0,-1.0,0.0,0.0,-16.0,1.0,-17.0,1.0,0.0,-0.0031123284517380334,-0.01677225117822312,-0.05515248791826943
955.0,1.0,3.0,-2.0,-1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,-6.0,1.0,-0.0038516092869222973,-0.004798950194933704,0.00916325280448782,-0.05838464904469243
956.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,15.0,-1.0,0.0,-0.00444529490603629,0.0,-0.024039774370746336
957.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.0,-0.004643347214165372,0.0,-0.0016778607696550374
958.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.005227246637216965,0.0,-0.011755569005742927
959.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.0036060646189925993,0.0,0.0
960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-1.0,0.0,-0.001700687568834125,0.0,0.010961170452204794
961.0,2.0,-1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,-1.0,-0.0027087619681260833,-0.0015820388775846794,0.0,0.009889158873163328
962.0,0.0,1.0,-1.0,5.0,-5.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,-7.0,1.0,0.0027087619681260833,0.0020078288740243977,0.0,-0.004252089045834406
963.0,0.0,-1.0,1.0,2.0,-2.0,0.0,-2.0,0.0,3.0,-1.0,0.0,0.0,-10.0,1.0,-11.0,1.0,-0.0027087619681260833,0.005822815944451776,0.0013744879206731841,-0.0967450207417535
964.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.00619598569392199,0.0,-0.008712849569662673
965.0,0.0,-2.0,2.0,-3.0,3.0,0.0,3.0,0.0,1.0,-1.0,0.0,0.0,-15.0,-1.0,-14.0,0.0,-0.024041469798419257,0.00220136338528798,0.0005546179329030121,-0.342547781137553
966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,9.0,-4.0,0.0,0.0019119078659983746,0.0,0.041048904737452485
967.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,0.0,0.003317917614711563,0.0,-0.022545452398918808
968.0,-12.0,0.0,-12.0,-12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,-0.007213869589355326,0.0,0.003024455958518857
969.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,3.0,-1.0,0.0,0.0,0.0,-15.0,15.0,-2.0,0.0,-0.007000815789244719,0.002079817248387128,0.0840975830059647
970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.0,0.0,0.0,-0.0037236310120014604,0.0,-0.02460215306498048
971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.0025055513112723915,0.0,-0.014209226548637766
972.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.0006490554149218841,0.0,0.0
973.0,0.0,-5.0,5.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-29.0,-12.0,-17.0,0.0,-0.020916642992798273,0.0009977750949663466,0.0008781450604300467,-0.05024143438717399
974.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,-10.0,2.0,0.0,0.0014112823329226476,0.0,0.004763637474528348
975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-5.282296695607869e-7,0.0,0.0
976.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,1.0,0.0,-0.00264837624084735,0.0,-0.0006778293435267813
977.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,16.0,-16.0,1.0,0.0,-0.0018385598522585589,0.0,-0.015599282877284182
978.0,0.0,-2.0,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,6.0,-3.0,-0.01038619514125294,-0.0009716282293903422,0.0,0.05076255080552805
979.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-7.0,-2.0,-5.0,3.0,0.0,4.6004953363487644e-5,0.0,-0.01638743653120578
980.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-0.0026416087030911584,0.0,0.00580076914934935
981.0,0.0,2.0,-2.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,-0.04637687210404984,-0.003593943183435755,-0.0008781450604300467,0.1670342092528565
982.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,-2.0,17.0,-1.0,0.0,-0.005959798837882335,0.0,0.028599197030546808
983.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,2.0,0.0,-0.005155676743103799,0.0,-0.01758080619703639
984.0,2.0,2.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.012567448290511152,-0.0027116038333514503,0.0,0.014947296485105177
985.0,1.0,1.0,0.0,2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.005729277897145835,-0.002958647434215589,0.0,-0.0222222222222217
986.0,1.0,1.0,0.0,-3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00540189058873608,-0.005850943922527163,0.0,0.0
987.0,1.0,1.0,0.0,4.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,-2.0,1.0,0.005101785556030691,-0.00045883457172668507,0.0,0.030319127127602652
988.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,6.0,-4.0,0.0,0.0002628631102594703,0.0,0.029529134184471673
989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,-0.0004622722229434828,0.0,-0.02133333333333365
990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,-2.0,2.0,0.0,-0.0007170083722203291,0.0,-0.03071029955185045
991.0,0.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.012656562173331665,0.0003342763500633339,0.0,0.021076219191088263
992.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0027404565165591865,0.0,0.0
993.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0015972967162709573,0.0,-0.031928693814345266
994.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-5.0,9.0,-1.0,0.0,-0.0006059735981800429,0.0,0.013311388055283313
995.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0004921552213730251,0.0,-0.00832228074297836
996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,-2.0,0.0,0.0012099892637074117,0.0,0.013961571526618588
997.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.004608498119100801,0.000381234963253263,0.0,-0.03217020716856922
998.0,3.0,-3.0,6.0,1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,-0.014663403106235151,0.000928332331720183,-0.0007748338768500673,0.0
999.0,1.0,6.0,-5.0,-3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,2.0,0.02707089804228069,-0.002491285545456634,0.0,-0.030831844699743982
1000.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,-1.0,0.0,0.0,0.0017076409024798789,0.0,-0.015295047646380233
1001.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,5.0,-2.0,0.0,0.003135919688521449,0.0,0.007711098964998886
1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-10.0,12.0,-2.0,0.0,0.0024162467087101014,0.0,0.02814736684286867
1003.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.002533398585996327,0.0,-0.014875664195989735
1004.0,0.0,0.0,0.0,-3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0010426780142944736,0.0,-0.007669813932728253
1005.0,0.0,-2.0,2.0,3.0,-3.0,0.0,-3.0,0.0,1.0,-1.0,0.0,0.0,-4.0,6.0,-10.0,2.0,0.013884656610235524,0.0041758233822433155,-0.012397342029601077,0.1667449160192236
1006.0,0.0,2.0,-2.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,5.0,-2.0,-0.006954440630622116,0.0015391518481511213,0.00171421131339633,0.17869311105756092
1007.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,12.0,1.0,0.0,-0.0031517035335744126,0.0,-0.009273144537428113
1008.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002548448116704627,0.0,-0.036881974769562564
1009.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,1.0,0.037489476783070685,-0.0046071732551364875,0.0,0.028219870640326494
1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-12.0,-3.0,0.0,-0.005732882165291331,0.0,-0.03137233791891303
1011.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.014363109001605423,-0.004817775963370519,0.0,-0.001092922378433947
1012.0,-2.0,-20.0,18.0,-4.0,2.0,0.0,4.0,0.0,4.0,-1.0,0.0,0.0,-115.0,-101.0,-14.0,0.0,-0.0402291667559318,-0.006176991742368854,0.0005274496348910418,0.09069045334746262
1013.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,4.0,0.0,-0.005600058620309767,0.0,-0.040681612671295664
1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.005671014588718215,0.0,0.0
1015.0,1.0,1.0,0.0,3.0,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007666841424953219,-0.00470987714638893,0.0,0.016014348164443692
1016.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0026371931701558715,0.0,0.03248745484214899
1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013806898016315294,0.0,0.05042304947671017
1018.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0009961097010653397,0.0,0.0
1019.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013454475495409124,0.0,-0.02961416593882804
1020.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039961727572790373,0.0,0.012307607722129799
1021.0,1.0,1.0,0.0,2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006814970155510025,0.0013852529127500457,0.0,-0.007174761313720079
1022.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.006097604875986207,0.0023897764328764115,0.0,0.0
1023.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0011515548034757295,0.0,0.0
1024.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001319853924790504,0.0,0.01873452228299488
1025.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002731770723086946,0.0,0.01888987251073626
1026.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026393970314311233,0.0,0.0
1027.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005487844388387231,0.004201147068322086,0.0,-0.020384317440000466
1028.0,0.0,2.0,-2.0,-2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02547252343805262,-4.9775237862093036e-5,-0.00016011863916332025,0.39143365566547805
1029.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,14.0,0.0,0.003425935649621792,0.0004299056908090293,0.0,0.015221748820995806
1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,-2.0,0.0,0.0,-0.0006495889515480968,0.0,0.03299876644684385
1031.0,0.0,0.0,0.0,-2.0,2.0,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011955561898255862,0.0,0.016306931059127727
1032.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.003140441012153161,0.0008832824472755352,0.0,0.0
1033.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-0.0005401647502658591,0.0,-0.01637412503183988
1034.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-1.0,0.0,0.0,0.00014019097261064317,0.0,0.0
1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,-1.0,4.0,0.0,0.0,-0.0006122926315086374,-0.00013876948727498117,-0.017394617548800007
1036.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.001756605935422817,0.0,-0.03200000000000003
1037.0,1.0,1.0,0.0,2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0028892057311811215,0.0028342694494645215,0.0,-0.030720000000000525
1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0048878608532805234,0.0,0.018011786045589062
1039.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,0.004627077132501212,0.0002988881264383014,0.29341564321918057
1040.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-0.03552040143441282,0.003835283405244194,-0.00016011863916332025,-0.09497615784719926
1041.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,12.0,0.0,0.0,0.0037042720909736815,0.0,0.0
1042.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.005249643935002046,0.0,0.018732257487412696
1043.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037450478208125304,0.005140683503094712,0.0,-0.08263045411815462
1044.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-1.0,0.0,0.0,0.006864139137606973,0.0,-0.05030725390704749
1045.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,0.0,0.004067587872776279,0.0,-0.0009066908055217482
1046.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.00033781544327737834,0.0,-0.016698832846848255
1047.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024414009165774075,0.0,-0.01726888052576303
1048.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0025312466288471835,0.0,0.0
1049.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.005652186534385484,0.0,-0.019481547786908138
1050.0,0.0,0.0,0.0,-3.0,3.0,1.0,4.0,-1.0,-1.0,0.0,0.0,0.0,3.0,-3.0,6.0,-2.0,0.0,0.004108118798768601,0.0,0.0012937586185923777
1051.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,0.0,0.0019381377298699487,0.0,-0.03315327679875324
1052.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0032258476821753757,-0.00013876948727498117,-0.04564788000205855
