tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
35.0,2398.0,1381.0,1017.0,1290.0,1108.0,2112.0,822.0,1495.0,1359.0,120.0,779.0,88.0,1572.0,984.0,588.0,27.0,12.205580356327287,2.372825696424454,1.7598397618553638,4.0413396379307756
36.0,2415.0,1409.0,1006.0,1304.0,1111.0,2120.0,816.0,1493.0,1357.0,120.0,751.0,90.0,1579.0,1007.0,572.0,25.0,12.2847526005564,2.3632964912559427,1.7815729533213664,4.027177079305913
37.0,2432.0,1449.0,983.0,1330.0,1102.0,2132.0,802.0,1490.0,1352.0,121.0,729.0,97.0,1600.0,1005.0,595.0,22.0,12.39372068381157,2.355453685282894,1.8012933625546805,4.004330523798005
38.0,2446.0,1438.0,1008.0,1362.0,1084.0,2141.0,779.0,1489.0,1350.0,122.0,758.0,98.0,1624.0,1032.0,592.0,28.0,12.508166586394767,2.35195131814878,1.820969638318353,3.988406978684352
39.0,2458.0,1477.0,981.0,1378.0,1080.0,2155.0,777.0,1484.0,1342.0,124.0,755.0,94.0,1615.0,1082.0,533.0,36.0,12.60885088141564,2.3518479519582383,1.8406900280563252,3.9976740207168047
40.0,2471.0,1504.0,967.0,1389.0,1082.0,2163.0,774.0,1487.0,1345.0,124.0,728.0,86.0,1645.0,1128.0,517.0,36.0,12.690877395709032,2.3498598466018383,1.8622361965980212,3.985288918358957
41.0,2478.0,1517.0,961.0,1426.0,1052.0,2169.0,743.0,1487.0,1343.0,124.0,715.0,85.0,1669.0,1208.0,461.0,35.0,12.780835506824062,2.3521852386816016,1.8822795794194294,3.963940421486593
42.0,2490.0,1501.0,989.0,1440.0,1050.0,2183.0,743.0,1482.0,1336.0,125.0,749.0,86.0,1688.0,1175.0,513.0,38.0,12.872773372765252,2.3547583231675957,1.9042686120747272,3.962909532601008
43.0,2502.0,1533.0,969.0,1467.0,1035.0,2190.0,723.0,1483.0,1337.0,125.0,717.0,86.0,1646.0,1230.0,416.0,45.0,12.854443223821548,2.358004966129887,1.9279156524878442,3.939058036906247
44.0,2511.0,1532.0,979.0,1484.0,1027.0,2205.0,721.0,1478.0,1332.0,125.0,718.0,93.0,1679.0,1223.0,456.0,35.0,12.931501661519665,2.3628439963714603,1.949420854384368,3.9433165173278337
45.0,2521.0,1506.0,1015.0,1483.0,1038.0,2219.0,736.0,1473.0,1327.0,125.0,744.0,92.0,1690.0,1225.0,465.0,37.0,12.974244108459299,2.3655204104092737,1.969016409274211,3.919823553301447
46.0,2530.0,1533.0,997.0,1504.0,1026.0,2231.0,727.0,1473.0,1324.0,127.0,753.0,94.0,1681.0,1260.0,421.0,42.0,13.030421364192394,2.368989390231911,1.9909166431663061,3.9137908908336683
47.0,2543.0,1565.0,978.0,1508.0,1035.0,2248.0,740.0,1473.0,1322.0,127.0,721.0,96.0,1712.0,1303.0,409.0,48.0,13.082366894926615,2.371839346312578,2.012997377160068,3.9140781392531108
48.0,2552.0,1570.0,982.0,1522.0,1030.0,2266.0,744.0,1469.0,1312.0,132.0,806.0,101.0,1745.0,1371.0,374.0,47.0,13.142662240213237,2.3758680970945125,2.037372900089094,3.947546275630359
