tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
79.0,2921.0,2538.0,383.0,2345.0,576.0,2796.0,451.0,1388.0,1016.0,212.0,1278.0,125.0,3333.0,3196.0,137.0,157.0,13.817058244365517,2.640228713009181,3.0891326180354906,4.630310425932871
80.0,2933.0,2563.0,370.0,2368.0,565.0,2806.0,438.0,1388.0,1009.0,208.0,1181.0,116.0,3394.0,3242.0,152.0,167.0,13.831182211451232,2.664010719367576,3.1463403609368403,4.6492945445762475
81.0,2947.0,2594.0,353.0,2397.0,550.0,2824.0,427.0,1389.0,994.0,213.0,1240.0,120.0,3452.0,3355.0,97.0,170.0,13.831085611073048,2.6901754797814603,3.207476853476427,4.680579276241299
82.0,2962.0,2622.0,340.0,2417.0,545.0,2842.0,425.0,1392.0,993.0,212.0,1194.0,114.0,3511.0,3399.0,112.0,168.0,13.83346251782465,2.7175560087551798,3.266343063492037,4.715087269768941
83.0,2976.0,2653.0,323.0,2455.0,521.0,2859.0,404.0,1398.0,986.0,216.0,1235.0,116.0,3571.0,3437.0,134.0,162.0,13.873086747708122,2.748494821480285,3.3292408774354443,4.7326624598014435
84.0,2986.0,2651.0,335.0,2467.0,519.0,2875.0,408.0,1396.0,973.0,218.0,1273.0,124.0,3628.0,3502.0,126.0,173.0,13.892460054633723,2.7783074818725457,3.3945250531066677,4.763357603861801
85.0,3000.0,2642.0,358.0,2476.0,524.0,2897.0,421.0,1393.0,968.0,216.0,1246.0,120.0,3649.0,3515.0,134.0,170.0,13.909379684865371,2.8071366928981276,3.463877425934494,4.793335693019503
86.0,3016.0,2663.0,353.0,2478.0,538.0,2920.0,442.0,1394.0,957.0,224.0,1369.0,128.0,3654.0,3525.0,129.0,177.0,13.934783477692163,2.8330311319680113,3.53675321844097,4.834467838985867
87.0,3031.0,2709.0,322.0,2497.0,534.0,2942.0,445.0,1393.0,960.0,217.0,1197.0,116.0,3687.0,3520.0,167.0,171.0,13.985543632907447,2.858031174913682,3.6058430111034157,4.839864203642853
88.0,3044.0,2732.0,312.0,2521.0,523.0,2956.0,435.0,1394.0,946.0,227.0,1354.0,123.0,3741.0,3625.0,116.0,176.0,14.015999746367934,2.8836381115307246,3.679058376320628,4.8712344772219405
